DateTime,Age of Empires II Definitive Edition-CCU,age of wonders 4-CCU,BattleTech-CCU,Company of Heroes 3-CCU,Crusader Kings III-CCU,Dota2-CCU,Europa Universalis IV-CCU,Hearts of Iron IV-CCU,Iron Harvest-CCU,Mechabellum-CCU,Sid Meier's Civilization IV-CCU,SMITE®-CCU,Space Gears Playtest-CCU,Starship Troopers Terran Command-CCU,Stellaris-CCU,Supreme Commander Forged Alliance-CCU,Total War WARHAMMER III-CCU,Steam-CCU,Steam-In-Game
2023-05-17 01:30:00,,,,,,,,,,,,,,,,,,19306347.0,4384593.0
2023-05-17 01:40:00,,,,,,,,,,,,,,,,,,19342794.0,4397111.0
2023-05-17 01:50:00,,,,,,,,,,,,,,,,,,19383855.0,4415090.0
2023-05-17 02:00:00,,,,,,,,,,,,,,,,,,19408522.0,4428422.0
2023-05-17 02:10:00,,,,,,,,,,,,,,,,,,19426076.0,4466735.0
2023-05-17 02:20:00,,,,,,,,,,,,,,,,,,19447751.0,4496397.0
2023-05-17 02:30:00,,,,,,,,,,,,,,,,,,19450079.0,4512013.0
2023-05-17 02:40:00,,,,,,,,,,,,,,,,,,19435397.0,4517152.0
2023-05-17 02:50:00,,,,,,,,,,,,,,,,,,19411710.0,4517523.0
2023-05-17 03:00:00,,,,,,,,,,,,,,,,,,19373904.0,4503795.0
2023-05-17 03:10:00,,,,,,,,,,,,,,,,,,19287784.0,4465828.0
2023-05-17 03:20:00,,,,,,,,,,,,,,,,,,19220473.0,4437371.0
2023-05-17 03:30:00,,,,,,,,,,,,,,,,,,19128072.0,4416652.0
2023-05-17 03:40:00,,,,,,,,,,,,,,,,,,19058137.0,4395041.0
2023-05-17 03:50:00,,,,,,,,,,,,,,,,,,19026047.0,4374040.0
2023-05-17 04:00:00,,,,,,,,,,,,,,,,,,19020176.0,4359026.0
2023-05-17 04:10:00,,,,,,,,,,,,,,,,,,19076462.0,4366888.0
2023-05-17 04:20:00,,,,,,,,,,,,,,,,,,19143896.0,4397520.0
2023-05-17 04:30:00,,,,,,,,,,,,,,,,,,19113785.0,4395989.0
2023-05-17 04:40:00,,,,,,,,,,,,,,,,,,19134552.0,4415872.0
2023-05-17 04:50:00,,,,,,,,,,,,,,,,,,19124751.0,4417051.0
2023-05-17 05:00:00,,,,,,,,,,,,,,,,,,19062005.0,4396917.0
2023-05-17 05:10:00,,,,,,,,,,,,,,,,,,18973873.0,4369531.0
2023-05-17 05:20:00,,,,,,,,,,,,,,,,,,18897856.0,4347063.0
2023-05-17 05:30:00,,,,,,270612.0,,,,,,,,,,,,18830271.0,4312383.0
2023-05-17 05:40:00,13122.0,,,,17310.0,271926.0,9019.0,,,,435.0,9786.0,,,16165.0,590.0,12437.0,18787476.0,4285204.0
2023-05-17 05:50:00,12719.0,,,,17107.0,272755.0,9044.0,,61.0,,432.0,9495.0,,187.0,15949.0,596.0,12280.0,18750001.0,4259143.0
2023-05-17 06:00:00,12511.0,,,,16962.0,274128.0,9036.0,,63.0,,431.0,9098.0,,184.0,15825.0,581.0,12088.0,18764005.0,4234054.0
2023-05-17 06:10:00,12333.0,,,,16898.0,276757.0,8945.0,,62.0,,420.0,8650.0,,181.0,15540.0,565.0,11956.0,18822981.0,4230466.0
2023-05-17 06:20:00,12122.0,,,,16748.0,279740.0,9015.0,,61.0,,412.0,8144.0,,172.0,15478.0,559.0,11945.0,18872229.0,4230537.0
2023-05-17 06:30:00,11972.0,,,,16657.0,282376.0,9079.0,,61.0,,417.0,7788.0,,167.0,15426.0,558.0,11986.0,18930706.0,4235507.0
2023-05-17 06:40:00,11931.0,,,,16634.0,286376.0,9167.0,,61.0,,433.0,7360.0,,180.0,15450.0,564.0,11936.0,19008510.0,4243469.0
2023-05-17 06:50:00,11745.0,,,,16617.0,290055.0,9281.0,,54.0,,442.0,7148.0,,185.0,15464.0,585.0,12018.0,19101087.0,4260645.0
2023-05-17 07:00:00,11731.0,,,,16623.0,293552.0,9314.0,,58.0,,446.0,6871.0,,189.0,15406.0,584.0,12046.0,19199895.0,4265619.0
2023-05-17 07:10:00,11772.0,,,,16693.0,297844.0,9461.0,,59.0,,447.0,6567.0,,193.0,15372.0,586.0,12090.0,19310344.0,4292016.0
2023-05-17 07:20:00,11872.0,,,,16839.0,302018.0,9618.0,,58.0,,442.0,6340.0,,194.0,15406.0,595.0,12178.0,19414402.0,4321772.0
2023-05-17 07:30:00,11901.0,,,,16995.0,306343.0,9736.0,,59.0,,440.0,6055.0,,193.0,15412.0,602.0,12326.0,19521784.0,4356611.0
2023-05-17 07:40:00,11993.0,,,,17187.0,311019.0,9898.0,,62.0,,441.0,5827.0,,202.0,15449.0,594.0,12459.0,19630677.0,4394047.0
2023-05-17 07:50:00,12151.0,,,,17335.0,315300.0,10075.0,,65.0,,442.0,5631.0,,193.0,15555.0,592.0,12652.0,19768588.0,4455359.0
2023-05-17 08:00:00,12272.0,,,,17447.0,319425.0,10198.0,,60.0,,433.0,5449.0,,203.0,15670.0,601.0,12747.0,19932102.0,4521646.0
2023-05-17 08:10:00,12413.0,8755.0,1106.0,,17705.0,323810.0,10461.0,20214.0,65.0,1774.0,438.0,5235.0,,205.0,15789.0,603.0,12914.0,20085333.0,4591449.0
2023-05-17 08:20:00,12563.0,8809.0,1085.0,,17987.0,328297.0,10732.0,20595.0,69.0,1811.0,446.0,5023.0,,201.0,15982.0,593.0,13124.0,20244154.0,4664766.0
2023-05-17 08:30:00,12607.0,8892.0,1087.0,,18190.0,331801.0,10930.0,21023.0,65.0,1870.0,450.0,4907.0,,200.0,16112.0,591.0,13281.0,20392082.0,4723840.0
2023-05-17 08:40:00,12716.0,8964.0,1100.0,,18404.0,335869.0,11172.0,21412.0,67.0,1873.0,457.0,4846.0,,204.0,16346.0,598.0,13475.0,20593443.0,4798651.0
2023-05-17 08:50:00,12918.0,8974.0,1106.0,,18612.0,339032.0,11295.0,21794.0,72.0,1887.0,461.0,4776.0,,196.0,16532.0,605.0,13590.0,20747930.0,4843079.0
2023-05-17 09:00:00,13043.0,9037.0,1105.0,,18801.0,341136.0,11478.0,22105.0,68.0,1906.0,466.0,4736.0,,198.0,16635.0,599.0,13724.0,20887983.0,4880025.0
2023-05-17 09:10:00,13145.0,9080.0,1115.0,,18955.0,343931.0,11730.0,22466.0,72.0,1949.0,466.0,4727.0,,212.0,16614.0,594.0,13848.0,21023649.0,4914243.0
2023-05-17 09:20:00,13270.0,9165.0,1124.0,,19077.0,347694.0,11979.0,22862.0,71.0,1980.0,479.0,4697.0,,223.0,16638.0,607.0,13997.0,21194532.0,4945802.0
2023-05-17 09:30:00,13402.0,9281.0,1125.0,,19235.0,350146.0,12131.0,23235.0,70.0,2000.0,474.0,4670.0,,229.0,16755.0,622.0,14194.0,21337385.0,4974687.0
2023-05-17 09:40:00,13533.0,9284.0,1133.0,,19430.0,354318.0,12285.0,23699.0,74.0,2020.0,466.0,4650.0,,228.0,16886.0,636.0,14355.0,21520833.0,5007002.0
2023-05-17 09:50:00,13633.0,9338.0,1140.0,,19631.0,357368.0,12470.0,24057.0,75.0,2057.0,461.0,4624.0,,216.0,17007.0,626.0,14523.0,21684358.0,5020656.0
2023-05-17 10:00:00,13754.0,9382.0,1147.0,,19731.0,360859.0,12513.0,24453.0,74.0,2075.0,462.0,4616.0,,213.0,17041.0,638.0,14712.0,21835560.0,4987027.0
2023-05-17 10:10:00,13949.0,9413.0,1150.0,,20045.0,366098.0,12701.0,24921.0,78.0,2101.0,467.0,4616.0,,202.0,17005.0,649.0,14875.0,22044866.0,5025961.0
2023-05-17 10:20:00,14135.0,9556.0,1147.0,,20375.0,371955.0,12937.0,25316.0,82.0,2160.0,480.0,4617.0,,205.0,17191.0,673.0,15095.0,22267735.0,5076508.0
2023-05-17 10:30:00,14384.0,9613.0,1153.0,,20718.0,377812.0,13244.0,25782.0,86.0,2199.0,476.0,4609.0,,215.0,17333.0,695.0,15382.0,22521746.0,5142128.0
2023-05-17 10:40:00,14563.0,9748.0,1170.0,,21151.0,385228.0,13501.0,26249.0,92.0,2256.0,486.0,4587.0,,219.0,17515.0,693.0,15728.0,22772397.0,5220608.0
2023-05-17 10:50:00,14915.0,9915.0,1190.0,,21384.0,392593.0,13658.0,26783.0,90.0,2325.0,499.0,4639.0,,218.0,17711.0,712.0,15964.0,23054710.0,5306405.0
2023-05-17 11:00:00,15256.0,10043.0,1219.0,,21786.0,401257.0,13794.0,27331.0,89.0,2385.0,499.0,4629.0,,219.0,17948.0,719.0,16275.0,23338253.0,5391289.0
2023-05-17 11:10:00,15533.0,10262.0,1221.0,,22173.0,410306.0,14049.0,28116.0,80.0,2416.0,493.0,4698.0,,220.0,18191.0,710.0,16566.0,23674043.0,5521959.0
2023-05-17 11:20:00,15948.0,10429.0,1235.0,,22560.0,419529.0,14407.0,28727.0,80.0,2443.0,500.0,4706.0,,231.0,18514.0,702.0,16908.0,24024220.0,5658448.0
2023-05-17 11:30:00,16235.0,10575.0,1266.0,,22971.0,428277.0,14579.0,29403.0,85.0,2456.0,508.0,4787.0,,235.0,18768.0,700.0,17255.0,24343748.0,5782791.0
2023-05-17 11:40:00,16541.0,10824.0,1284.0,,23424.0,439016.0,14824.0,30115.0,88.0,2479.0,517.0,4889.0,,234.0,19094.0,706.0,17591.0,24707159.0,5938258.0
2023-05-17 11:50:00,16867.0,11013.0,1291.0,,23926.0,449834.0,15155.0,30816.0,86.0,2539.0,514.0,4961.0,,239.0,19432.0,721.0,17920.0,25100614.0,6095487.0
2023-05-17 12:00:00,17177.0,11163.0,1287.0,,24315.0,461763.0,15437.0,31488.0,92.0,2543.0,524.0,4970.0,,246.0,19660.0,728.0,18168.0,25430307.0,6214598.0
2023-05-17 12:10:00,17544.0,11359.0,1306.0,,24747.0,474628.0,15738.0,32222.0,96.0,2609.0,530.0,5101.0,,248.0,19993.0,733.0,18538.0,25898873.0,6452519.0
2023-05-17 12:20:00,17910.0,11548.0,1336.0,,25223.0,487192.0,16028.0,33017.0,106.0,2672.0,533.0,5144.0,,248.0,20381.0,756.0,18892.0,26307941.0,6644535.0
2023-05-17 12:30:00,18240.0,11761.0,1346.0,,25678.0,498577.0,16260.0,33680.0,102.0,2714.0,537.0,5345.0,,258.0,20690.0,751.0,19263.0,26658342.0,6804005.0
2023-05-17 12:40:00,18693.0,12024.0,1357.0,,26193.0,510108.0,16491.0,34330.0,103.0,2824.0,536.0,5426.0,,260.0,21195.0,780.0,19660.0,27001292.0,6963642.0
2023-05-17 12:50:00,19062.0,12205.0,1397.0,,26827.0,522400.0,16829.0,35087.0,107.0,2914.0,535.0,5584.0,,271.0,21553.0,774.0,20037.0,27378899.0,7133052.0
2023-05-17 13:00:00,19423.0,12377.0,1414.0,,27269.0,533029.0,17096.0,35784.0,109.0,2978.0,540.0,5725.0,,270.0,21935.0,767.0,20276.0,27742156.0,7277465.0
2023-05-17 13:10:00,19863.0,12639.0,1440.0,,27778.0,544217.0,17314.0,36478.0,111.0,3010.0,551.0,5870.0,,269.0,22244.0,759.0,20584.0,28108635.0,7445691.0
2023-05-17 13:20:00,20129.0,12844.0,1457.0,,28334.0,554675.0,17523.0,37083.0,107.0,3012.0,557.0,6025.0,,282.0,22658.0,780.0,21047.0,28408973.0,7581531.0
2023-05-17 13:30:00,20510.0,13009.0,1475.0,,28754.0,565004.0,17771.0,37806.0,105.0,3076.0,555.0,6181.0,,281.0,23016.0,784.0,21372.0,28687607.0,7714652.0
2023-05-17 13:40:00,20924.0,13155.0,1485.0,,29350.0,573640.0,18110.0,38603.0,113.0,3120.0,563.0,6320.0,,290.0,23404.0,798.0,21832.0,28933511.0,7828301.0
2023-05-17 13:50:00,21189.0,13331.0,1505.0,,29735.0,580811.0,18320.0,39110.0,121.0,3147.0,554.0,6538.0,,307.0,23689.0,819.0,22102.0,29092184.0,7891911.0
2023-05-17 14:00:00,21618.0,13553.0,1528.0,,30174.0,587317.0,18534.0,39440.0,124.0,3219.0,556.0,6716.0,,308.0,23949.0,820.0,22369.0,29175933.0,7932735.0
2023-05-17 14:10:00,21848.0,13682.0,1545.0,,30504.0,593395.0,18836.0,40040.0,129.0,3263.0,556.0,6873.0,,303.0,24243.0,823.0,22528.0,29271058.0,7960532.0
2023-05-17 14:20:00,21999.0,13875.0,1584.0,,30832.0,597256.0,19010.0,40438.0,118.0,3306.0,565.0,7071.0,,306.0,24474.0,847.0,22755.0,29325130.0,7965445.0
2023-05-17 14:30:00,22055.0,14052.0,1621.0,,31107.0,600511.0,19153.0,40786.0,123.0,3295.0,574.0,7236.0,,305.0,24663.0,874.0,22941.0,29309371.0,7934902.0
2023-05-17 14:40:00,22215.0,14180.0,1644.0,,31258.0,601751.0,19255.0,40916.0,124.0,3320.0,580.0,7373.0,,303.0,24811.0,887.0,23082.0,29228931.0,7892477.0
2023-05-17 14:50:00,22187.0,14312.0,1685.0,,31510.0,601707.0,19380.0,41037.0,130.0,3344.0,575.0,7540.0,,292.0,24899.0,909.0,23302.0,29135851.0,7828245.0
2023-05-17 15:00:00,22180.0,14395.0,1691.0,,31517.0,600522.0,19418.0,41129.0,131.0,3354.0,578.0,7751.0,,301.0,24866.0,932.0,23327.0,28935485.0,7717956.0
2023-05-17 15:10:00,22094.0,14608.0,1705.0,,31408.0,599813.0,19520.0,40655.0,135.0,3357.0,576.0,7940.0,,303.0,24404.0,940.0,23305.0,28589499.0,7592047.0
2023-05-17 15:20:00,22079.0,14716.0,1708.0,,31664.0,598832.0,19596.0,40666.0,123.0,3383.0,584.0,8158.0,,311.0,24328.0,946.0,23430.0,28389602.0,7511538.0
2023-05-17 15:30:00,21914.0,14854.0,1745.0,,31699.0,594577.0,19562.0,40564.0,123.0,3378.0,590.0,8413.0,,307.0,24215.0,979.0,23400.0,28132930.0,7402569.0
2023-05-17 15:40:00,21902.0,15011.0,1756.0,,31567.0,589576.0,19492.0,40424.0,121.0,3424.0,605.0,8639.0,,290.0,23874.0,988.0,23314.0,27821884.0,7289909.0
2023-05-17 15:50:00,21742.0,15068.0,1767.0,,31548.0,583903.0,19461.0,40378.0,129.0,3447.0,612.0,8921.0,,285.0,23745.0,1020.0,23281.0,27591902.0,7198201.0
2023-05-17 16:00:00,21408.0,15028.0,1786.0,,31499.0,576674.0,19425.0,40248.0,127.0,3426.0,615.0,9084.0,,291.0,23552.0,1034.0,23226.0,27321951.0,7078150.0
2023-05-17 16:10:00,21137.0,15029.0,1783.0,,31221.0,569746.0,19401.0,39916.0,124.0,3459.0,626.0,9262.0,,296.0,23151.0,1038.0,23082.0,26993771.0,6945338.0
2023-05-17 16:20:00,20995.0,15119.0,1821.0,,31091.0,563483.0,19506.0,39819.0,122.0,3490.0,626.0,9414.0,,296.0,22936.0,1042.0,23128.0,26789593.0,6867562.0
2023-05-17 16:30:00,20868.0,15258.0,1835.0,,30973.0,557882.0,19514.0,39772.0,116.0,3487.0,628.0,9650.0,,292.0,22722.0,1042.0,23189.0,26590008.0,6792560.0
2023-05-17 16:40:00,20950.0,15356.0,1853.0,,31023.0,553367.0,19575.0,39581.0,115.0,3520.0,639.0,9862.0,,288.0,22466.0,1063.0,23207.0,26434551.0,6742260.0
2023-05-17 16:50:00,21003.0,15419.0,1880.0,,30941.0,549213.0,19719.0,39655.0,116.0,3528.0,645.0,10072.0,,299.0,22376.0,1081.0,23290.0,26292892.0,6713382.0
2023-05-17 17:00:00,20958.0,15454.0,1913.0,,30924.0,544220.0,19794.0,39539.0,115.0,3552.0,656.0,10319.0,,292.0,22288.0,1101.0,23291.0,26172772.0,6682716.0
2023-05-17 17:10:00,20907.0,15567.0,1926.0,,30839.0,538514.0,19912.0,39552.0,118.0,3620.0,657.0,10443.0,,284.0,22127.0,1138.0,23399.0,26049829.0,6667862.0
2023-05-17 17:20:00,21036.0,15685.0,1965.0,,30900.0,532447.0,19963.0,39547.0,111.0,3653.0,658.0,10669.0,,287.0,22195.0,1157.0,23410.0,25974175.0,6657710.0
2023-05-17 17:30:00,20978.0,15784.0,1981.0,,30950.0,527917.0,19985.0,39625.0,124.0,3697.0,656.0,10843.0,,291.0,22256.0,1183.0,23531.0,25878449.0,6637372.0
2023-05-17 17:40:00,21132.0,15911.0,1999.0,,30994.0,523356.0,20137.0,39718.0,121.0,3763.0,660.0,10984.0,,278.0,22309.0,1209.0,23627.0,25859640.0,6642056.0
2023-05-17 17:50:00,21253.0,16096.0,2025.0,,31266.0,520557.0,20154.0,39802.0,116.0,3787.0,668.0,11133.0,,280.0,22464.0,1255.0,23767.0,25810581.0,6642140.0
2023-05-17 18:00:00,21394.0,16190.0,2043.0,,31476.0,518603.0,20355.0,39788.0,115.0,3840.0,672.0,11354.0,,270.0,22489.0,1284.0,24012.0,25764371.0,6635247.0
2023-05-17 18:10:00,21592.0,16322.0,2046.0,,31590.0,515613.0,20551.0,39821.0,115.0,3958.0,678.0,11585.0,,272.0,22596.0,1315.0,24156.0,25710530.0,6642302.0
2023-05-17 18:20:00,21685.0,16507.0,2039.0,,31589.0,513284.0,20786.0,39775.0,115.0,4008.0,684.0,11808.0,,279.0,22747.0,1309.0,24435.0,25674626.0,6652405.0
2023-05-17 18:30:00,21840.0,16693.0,2033.0,,31559.0,509740.0,20935.0,39672.0,121.0,4104.0,684.0,12102.0,,278.0,22848.0,1340.0,24723.0,25637281.0,6650597.0
2023-05-17 18:40:00,21927.0,16826.0,2094.0,,31540.0,504913.0,21043.0,39629.0,122.0,4236.0,691.0,12209.0,,275.0,23005.0,1366.0,24939.0,25583024.0,6641061.0
2023-05-17 18:50:00,21912.0,16950.0,2103.0,,31640.0,498638.0,21124.0,39496.0,128.0,4305.0,687.0,12359.0,,266.0,23128.0,1435.0,25166.0,25530033.0,6612688.0
2023-05-17 19:00:00,21823.0,16955.0,2094.0,,31564.0,490362.0,21185.0,39193.0,136.0,4349.0,680.0,12380.0,,282.0,23184.0,1427.0,25140.0,25452901.0,6543776.0
2023-05-17 19:10:00,21777.0,16993.0,2105.0,,31483.0,480972.0,21158.0,38749.0,144.0,4416.0,685.0,12390.0,,279.0,23274.0,1418.0,25135.0,25320839.0,6454938.0
2023-05-17 19:20:00,21779.0,17003.0,2125.0,,31605.0,473076.0,21144.0,38479.0,138.0,4477.0,694.0,12533.0,,285.0,23370.0,1418.0,25321.0,25211242.0,6413401.0
2023-05-17 19:30:00,21795.0,17083.0,2122.0,,31708.0,465388.0,21222.0,38356.0,137.0,4509.0,696.0,12625.0,,287.0,23379.0,1437.0,25544.0,25097107.0,6378518.0
2023-05-17 19:40:00,21897.0,17186.0,2135.0,,31874.0,458170.0,21292.0,38005.0,138.0,4665.0,696.0,12766.0,,299.0,23395.0,1462.0,25691.0,24955820.0,6343249.0
2023-05-17 19:50:00,22003.0,17330.0,2151.0,,31895.0,451651.0,21366.0,37547.0,138.0,4877.0,690.0,12876.0,,286.0,23513.0,1474.0,25744.0,24806095.0,6315624.0
2023-05-17 20:00:00,22062.0,17355.0,2168.0,,31954.0,444919.0,21306.0,37333.0,132.0,4912.0,677.0,12944.0,,294.0,23426.0,1455.0,25759.0,24648210.0,6285114.0
2023-05-17 20:10:00,21919.0,17303.0,2161.0,,31773.0,435471.0,21103.0,36444.0,131.0,4899.0,668.0,13058.0,,295.0,23369.0,1480.0,25735.0,24404681.0,6202899.0
2023-05-17 20:20:00,21762.0,17180.0,2162.0,,31614.0,426087.0,21003.0,35716.0,141.0,4925.0,670.0,13081.0,,294.0,23327.0,1469.0,25648.0,24214988.0,6141561.0
2023-05-17 20:30:00,21556.0,17132.0,2159.0,,31442.0,416085.0,20851.0,35012.0,151.0,4932.0,674.0,13149.0,,292.0,23164.0,1437.0,25549.0,23977560.0,6065164.0
2023-05-17 20:40:00,21416.0,16974.0,2142.0,,31197.0,405882.0,20578.0,34257.0,155.0,4902.0,674.0,13217.0,,285.0,22930.0,1418.0,25418.0,23713239.0,5991885.0
2023-05-17 20:50:00,21162.0,16826.0,2144.0,,30911.0,396469.0,20296.0,33590.0,141.0,4820.0,676.0,13325.0,,284.0,22782.0,1395.0,25155.0,23465889.0,5924566.0
2023-05-17 21:00:00,21097.0,16619.0,2129.0,,30526.0,389051.0,20069.0,32891.0,139.0,4791.0,658.0,13535.0,,278.0,22574.0,1384.0,24731.0,23095038.0,5878800.0
2023-05-17 21:10:00,20980.0,16445.0,2140.0,,30132.0,381891.0,19761.0,31883.0,138.0,4695.0,653.0,13634.0,,277.0,22234.0,1381.0,24435.0,22770813.0,5812795.0
2023-05-17 21:20:00,20639.0,16106.0,2109.0,,29493.0,371273.0,19319.0,30809.0,130.0,4571.0,632.0,13741.0,,263.0,21919.0,1350.0,23921.0,22404386.0,5731897.0
2023-05-17 21:30:00,20494.0,15992.0,2097.0,,29289.0,363365.0,19129.0,30295.0,122.0,4489.0,624.0,13743.0,,261.0,21722.0,1316.0,23402.0,22238769.0,5675590.0
2023-05-17 21:40:00,20075.0,15698.0,2098.0,,28727.0,354545.0,18698.0,29467.0,118.0,4222.0,614.0,13825.0,,256.0,21440.0,1252.0,23034.0,21968526.0,5591201.0
2023-05-17 21:50:00,19625.0,15406.0,2078.0,,28129.0,347009.0,18289.0,28770.0,112.0,4058.0,603.0,13817.0,,250.0,21012.0,1210.0,22494.0,21727524.0,5510169.0
2023-05-17 22:00:00,19210.0,15187.0,2055.0,,27668.0,340052.0,17855.0,28111.0,106.0,3904.0,593.0,13817.0,,249.0,20872.0,1163.0,22092.0,21451962.0,5402318.0
2023-05-17 22:10:00,18693.0,14757.0,2057.0,,26932.0,329535.0,17201.0,27171.0,100.0,3784.0,588.0,13790.0,,248.0,20497.0,1156.0,21268.0,21190370.0,5302486.0
2023-05-17 22:20:00,18351.0,14507.0,2032.0,,26287.0,319693.0,16677.0,26383.0,95.0,3665.0,596.0,13799.0,,236.0,20008.0,1110.0,20566.0,20966296.0,5218953.0
2023-05-17 22:30:00,17908.0,14237.0,2022.0,,25696.0,310677.0,16142.0,25766.0,85.0,3597.0,594.0,13882.0,,232.0,19654.0,1092.0,20027.0,20730653.0,5124273.0
2023-05-17 22:40:00,17495.0,13963.0,1998.0,,25161.0,301787.0,15692.0,25124.0,76.0,3494.0,585.0,13989.0,,235.0,19289.0,1044.0,19558.0,20529153.0,5048694.0
2023-05-17 22:50:00,17122.0,13767.0,1974.0,,24600.0,293815.0,15217.0,24461.0,75.0,3358.0,577.0,14036.0,,234.0,18976.0,1016.0,19025.0,20344921.0,4980508.0
2023-05-17 23:00:00,16806.0,13527.0,1960.0,,24170.0,286330.0,14804.0,23920.0,82.0,3237.0,567.0,14058.0,,232.0,18746.0,986.0,18559.0,20176216.0,4901464.0
2023-05-17 23:10:00,16464.0,13322.0,1960.0,,23668.0,279367.0,14314.0,23404.0,75.0,3100.0,561.0,14151.0,,238.0,18409.0,945.0,17960.0,19986937.0,4816006.0
2023-05-17 23:20:00,16235.0,13055.0,1983.0,,23208.0,273089.0,13986.0,22910.0,75.0,2968.0,566.0,14213.0,,222.0,18183.0,913.0,17705.0,19867097.0,4767035.0
2023-05-17 23:30:00,15993.0,12932.0,1992.0,,22846.0,268135.0,13657.0,22400.0,68.0,2853.0,568.0,14304.0,,224.0,17909.0,883.0,17311.0,19747115.0,4721416.0
2023-05-17 23:40:00,15786.0,12846.0,1998.0,,22505.0,263016.0,13349.0,22084.0,71.0,2769.0,561.0,14413.0,,224.0,17840.0,852.0,16978.0,19662193.0,4685547.0
2023-05-17 23:50:00,15605.0,12683.0,1998.0,,22176.0,258263.0,13105.0,21769.0,65.0,2677.0,558.0,14437.0,,212.0,17730.0,841.0,16701.0,19611031.0,4657864.0
2023-05-18 00:00:00,15476.0,12519.0,2000.0,,21908.0,238625.0,12878.0,21426.0,65.0,2595.0,567.0,14482.0,,204.0,17670.0,839.0,16425.0,19574845.0,4607051.0
2023-05-18 00:10:00,15379.0,12366.0,2008.0,,21569.0,234455.0,12623.0,21175.0,70.0,2508.0,571.0,14680.0,,202.0,17666.0,815.0,16277.0,19546298.0,4575276.0
2023-05-18 00:20:00,15465.0,12306.0,2023.0,,21431.0,232173.0,12442.0,21045.0,76.0,2382.0,569.0,14918.0,,204.0,17762.0,810.0,16052.0,19562802.0,4572657.0
2023-05-18 00:30:00,15555.0,12152.0,2026.0,,21350.0,232063.0,12294.0,20677.0,72.0,2289.0,569.0,15041.0,,207.0,17754.0,807.0,15957.0,19604823.0,4578280.0
2023-05-18 00:40:00,15668.0,12089.0,1997.0,,21255.0,234395.0,12188.0,20496.0,73.0,2177.0,568.0,15162.0,,210.0,17853.0,796.0,15844.0,19640348.0,4586118.0
2023-05-18 00:50:00,15771.0,12089.0,1998.0,,21092.0,237088.0,12110.0,20294.0,75.0,2116.0,572.0,15298.0,,207.0,17954.0,773.0,15803.0,19674752.0,4595518.0
2023-05-18 01:00:00,15709.0,12055.0,1998.0,,20969.0,239289.0,11964.0,20194.0,75.0,2057.0,572.0,15334.0,,203.0,18055.0,780.0,15746.0,19719975.0,4596217.0
2023-05-18 01:10:00,15835.0,12049.0,2005.0,,20832.0,241486.0,11819.0,19864.0,72.0,2016.0,558.0,15515.0,,210.0,18117.0,776.0,15743.0,19756661.0,4610423.0
2023-05-18 01:20:00,15971.0,12027.0,2018.0,,20807.0,244068.0,11692.0,19651.0,73.0,1968.0,562.0,15646.0,,217.0,18169.0,771.0,15750.0,19790350.0,4627065.0
2023-05-18 01:30:00,16092.0,11959.0,2011.0,,20610.0,249389.0,11632.0,19502.0,79.0,1918.0,573.0,15766.0,,222.0,18198.0,762.0,15743.0,19806913.0,4637982.0
2023-05-18 01:40:00,16236.0,11899.0,1986.0,,20587.0,252148.0,11515.0,19385.0,81.0,1894.0,580.0,15817.0,,223.0,18268.0,753.0,15662.0,19823757.0,4648744.0
2023-05-18 01:50:00,16381.0,11890.0,1994.0,,20509.0,255784.0,11351.0,19301.0,87.0,1901.0,575.0,15729.0,,222.0,18265.0,751.0,15658.0,19844375.0,4656816.0
2023-05-18 02:00:00,16404.0,11827.0,1962.0,,20354.0,258010.0,11248.0,19300.0,75.0,1897.0,570.0,15627.0,,224.0,18257.0,749.0,15456.0,19855911.0,4658133.0
2023-05-18 02:10:00,16368.0,11650.0,1969.0,,20253.0,260584.0,11088.0,19104.0,70.0,1894.0,568.0,15623.0,,223.0,18311.0,739.0,15409.0,19855831.0,4663080.0
2023-05-18 02:20:00,16373.0,11546.0,1970.0,,20144.0,263526.0,10990.0,19125.0,70.0,1859.0,547.0,15662.0,,222.0,18274.0,722.0,15327.0,19848492.0,4665497.0
2023-05-18 02:30:00,16292.0,11446.0,1962.0,,20014.0,265665.0,10872.0,19080.0,73.0,1851.0,539.0,15605.0,,227.0,18236.0,726.0,15193.0,19843956.0,4669434.0
2023-05-18 02:40:00,16233.0,11359.0,1927.0,,19917.0,268401.0,10818.0,18952.0,72.0,1810.0,536.0,15543.0,,235.0,18108.0,724.0,15100.0,19816647.0,4670753.0
2023-05-18 02:50:00,16146.0,11310.0,1882.0,,19823.0,270556.0,10681.0,18782.0,73.0,1757.0,539.0,15409.0,,236.0,18120.0,709.0,15000.0,19776426.0,4668053.0
2023-05-18 03:00:00,16036.0,11132.0,1841.0,,19679.0,272321.0,10513.0,18659.0,70.0,1737.0,529.0,15202.0,,231.0,18086.0,699.0,14709.0,19685463.0,4657679.0
2023-05-18 03:10:00,15808.0,10891.0,1813.0,,19426.0,273176.0,10391.0,18426.0,71.0,1693.0,529.0,15047.0,,220.0,17906.0,676.0,14520.0,19597575.0,4635164.0
2023-05-18 03:20:00,15674.0,10802.0,1794.0,,19228.0,274782.0,10306.0,18222.0,70.0,1639.0,526.0,14874.0,,220.0,17736.0,659.0,14387.0,19522157.0,4612909.0
