DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 171609(hhmmss KST),SID MEIER CIVILIZATION V,1,50466,2,1170271,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 173058(hhmmss KST),SID MEIER CIVILIZATION V,1,49566,4,1206755,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 173300(hhmmss KST),SID MEIER CIVILIZATION V,1,49405,12,1207261,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 174749(hhmmss KST),SID MEIER CIVILIZATION V,1,48711,7,1192453,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 174949(hhmmss KST),SID MEIER CIVILIZATION V,1,48508,7,1191605,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 180437(hhmmss KST),SID MEIER CIVILIZATION V,1,48230,7,1227030,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 180637(hhmmss KST),SID MEIER CIVILIZATION V,1,48091,6,1222759,"{""en"":1}",['zaraunitymasters'],['ZaraUnityMasters'],"['Autism', 'Cute', 'English', 'Furry', 'LGBT', 'Shy', 'Vtuber', 'Wolf', 'commissions']"
23-06-01 182124(hhmmss KST),SID MEIER CIVILIZATION V,0,47643,0,1200370,{},[],[],[]
23-06-01 182324(hhmmss KST),SID MEIER CIVILIZATION V,0,47533,0,1202358,{},[],[],[]
23-06-01 183809(hhmmss KST),SID MEIER CIVILIZATION V,0,47091,0,1249384,{},[],[],[]
23-06-01 184011(hhmmss KST),SID MEIER CIVILIZATION V,0,47134,0,1248240,{},[],[],[]
23-06-01 185456(hhmmss KST),SID MEIER CIVILIZATION V,0,47139,0,1291160,{},[],[],[]
23-06-01 185657(hhmmss KST),SID MEIER CIVILIZATION V,0,47184,0,1288305,{},[],[],[]
23-06-01 191145(hhmmss KST),SID MEIER CIVILIZATION V,4,47741,5,1324388,"{""en"":2,""ru"":2}","['zima_237', 'rodv1k', 'd0ntkillme', 'no4rs']","['zima_237', 'rodv1k', 'D0ntKillMe', 'no4rs']","['English', 'Русский']"
23-06-01 191344(hhmmss KST),SID MEIER CIVILIZATION V,5,47859,5,1337895,"{""ru"":3,""en"":2}","['zima_237', 'no4rs', 'rodv1k', 'd0ntkillme', 'nolizver']","['zima_237', 'no4rs', 'rodv1k', 'D0ntKillMe', 'Nolizver']","['English', 'Русский']"
23-06-01 192835(hhmmss KST),SID MEIER CIVILIZATION V,5,48267,10,1385603,"{""ru"":3,""en"":2}","['zima_237', 'rodv1k', 'd0ntkillme', 'no4rs', 'nolizver']","['zima_237', 'rodv1k', 'D0ntKillMe', 'no4rs', 'Nolizver']","['English', 'Русский']"
23-06-01 193034(hhmmss KST),SID MEIER CIVILIZATION V,5,48291,9,1383806,"{""ru"":3,""en"":2}","['zima_237', 'd0ntkillme', 'no4rs', 'nolizver', 'rodv1k']","['zima_237', 'D0ntKillMe', 'no4rs', 'Nolizver', 'rodv1k']","['English', 'Русский']"
23-06-01 194524(hhmmss KST),SID MEIER CIVILIZATION V,7,48805,19,1436602,"{""ru"":3,""en"":2,""nl"":1,""ko"":1}","['d0ntkillme', 'zima_237', 'felixdeaap', 'rodv1k', 'no4rs', 'nolizver', 'tfcsur22']","['D0ntKillMe', 'zima_237', 'felixdeaap', 'rodv1k', 'no4rs', 'Nolizver', 'tfcsur22']","['English', 'dutch', 'english', 'Русский']"
23-06-01 194725(hhmmss KST),SID MEIER CIVILIZATION V,5,48813,19,1451833,"{""ru"":2,""en"":2,""nl"":1}","['d0ntkillme', 'felixdeaap', 'zima_237', 'rodv1k', 'no4rs']","['D0ntKillMe', 'felixdeaap', 'zima_237', 'rodv1k', 'no4rs']","['English', 'dutch', 'english', 'Русский']"
