DateTime,Players
2023-05-02 00:00:00,38296
2023-05-03 00:00:00,36226
2023-05-04 00:00:00,34909
2023-05-05 00:00:00,35583
2023-05-06 00:00:00,41014
2023-05-07 00:00:00,42877
2023-05-08 00:00:00,33902
2023-05-09 00:00:00,29567
2023-05-10 00:00:00,27312
2023-05-11 00:00:00,25140
2023-05-12 00:00:00,24100
2023-05-13 00:00:00,25773
2023-05-14 00:00:00,26176
2023-05-15 00:00:00,20812
2023-05-16 00:00:00,18715
2023-05-17 00:00:00,17355
2023-05-18 00:00:00,16642
2023-05-19 00:00:00,16373
2023-05-20 00:00:00,18185
2023-05-21 00:00:00,17737
2023-05-22 00:00:00,13692
2023-05-23 00:00:00,12088
2023-05-24 00:00:00,11289
2023-05-25 00:00:00,10255
2023-05-26 00:00:00,10867
2023-05-27 00:00:00,12119
2023-05-28 00:00:00,12135
2023-05-29 00:00:00,11329
2023-05-30 00:00:00,8633
2023-05-31 00:00:00,8045
2023-06-01 00:00:00,7896
2023-06-02 00:00:00,7382
2023-06-03 00:00:00,8458
2023-06-04 00:00:00,8537
2023-06-05 00:00:00,6299
2023-06-06 00:00:00,5522
2023-06-07 00:00:00,5167
2023-06-08 00:00:00,3521
