DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 014944(hhmmss KST),Starship Troopers,0,92640,0,2828190,{},[],[],[]
23-06-02 020452(hhmmss KST),Starship Troopers,0,95856,0,2912569,{},[],[],[]
23-06-02 020833(hhmmss KST),Starship Troopers,0,96134,0,2918405,{},[],[],[]
23-06-02 022333(hhmmss KST),Starship Troopers,0,96987,0,2992881,{},[],[],[]
23-06-02 022716(hhmmss KST),Starship Troopers,0,97114,0,2954655,{},[],[],[]
23-06-02 024220(hhmmss KST),Starship Troopers,0,98992,0,2973066,{},[],[],[]
23-06-02 024607(hhmmss KST),Starship Troopers,0,99571,0,2993914,{},[],[],[]
23-06-02 030114(hhmmss KST),Starship Troopers,0,102049,0,3109502,{},[],[],[]
23-06-02 030511(hhmmss KST),Starship Troopers,0,103251,0,3126921,{},[],[],[]
23-06-02 032017(hhmmss KST),Starship Troopers,0,106014,0,3231983,{},[],[],[]
23-06-02 032420(hhmmss KST),Starship Troopers,0,106389,0,3253133,{},[],[],[]
23-06-02 033926(hhmmss KST),Starship Troopers,0,108795,0,3255316,{},[],[],[]
23-06-02 034338(hhmmss KST),Starship Troopers,0,109584,0,3298373,{},[],[],[]
23-06-02 035840(hhmmss KST),Starship Troopers,0,111668,0,3323781,{},[],[],[]
23-06-02 040300(hhmmss KST),Starship Troopers,0,112865,0,3388101,{},[],[],[]
23-06-02 041805(hhmmss KST),Starship Troopers,0,115364,0,3356407,{},[],[],[]
23-06-02 042230(hhmmss KST),Starship Troopers,0,115831,0,3379830,{},[],[],[]
23-06-02 043733(hhmmss KST),Starship Troopers,0,116818,0,3419207,{},[],[],[]
23-06-02 044201(hhmmss KST),Starship Troopers,0,117286,0,3403466,{},[],[],[]
23-06-02 045701(hhmmss KST),Starship Troopers,0,117611,0,3421697,{},[],[],[]
23-06-02 050130(hhmmss KST),Starship Troopers,0,117408,0,3437341,{},[],[],[]
23-06-02 051631(hhmmss KST),Starship Troopers,0,117327,0,3431925,{},[],[],[]
23-06-02 052101(hhmmss KST),Starship Troopers,0,117578,0,3441853,{},[],[],[]
23-06-02 053601(hhmmss KST),Starship Troopers,0,116596,0,3447346,{},[],[],[]
23-06-02 054029(hhmmss KST),Starship Troopers,0,115943,0,3430967,{},[],[],[]
23-06-02 055523(hhmmss KST),Starship Troopers,0,114648,0,3381775,{},[],[],[]
23-06-02 055949(hhmmss KST),Starship Troopers,0,114280,0,3371909,{},[],[],[]
23-06-02 061439(hhmmss KST),Starship Troopers,0,111995,0,3343594,{},[],[],[]
23-06-02 061905(hhmmss KST),Starship Troopers,0,111509,0,3353190,{},[],[],[]
23-06-02 063350(hhmmss KST),Starship Troopers,0,109965,0,3375488,{},[],[],[]
23-06-02 063814(hhmmss KST),Starship Troopers,0,108933,0,3340498,{},[],[],[]
23-06-02 065258(hhmmss KST),Starship Troopers,0,107840,0,3302501,{},[],[],[]
23-06-02 065719(hhmmss KST),Starship Troopers,0,106928,0,3302120,{},[],[],[]
23-06-02 071202(hhmmss KST),Starship Troopers,0,106933,0,3225798,{},[],[],[]
23-06-02 071620(hhmmss KST),Starship Troopers,0,106054,0,3201090,{},[],[],[]
23-06-02 073103(hhmmss KST),Starship Troopers,0,106133,0,3180157,{},[],[],[]
23-06-02 073522(hhmmss KST),Starship Troopers,0,105941,0,3209577,{},[],[],[]
23-06-02 075007(hhmmss KST),Starship Troopers,0,107158,0,3198789,{},[],[],[]
23-06-02 075431(hhmmss KST),Starship Troopers,0,108828,0,3178791,{},[],[],[]
23-06-02 080932(hhmmss KST),Starship Troopers,0,116475,0,3162350,{},[],[],[]
23-06-02 081402(hhmmss KST),Starship Troopers,0,117677,0,3132210,{},[],[],[]
23-06-02 082902(hhmmss KST),Starship Troopers,0,118954,0,3037852,{},[],[],[]
23-06-02 083336(hhmmss KST),Starship Troopers,0,119299,0,3048099,{},[],[],[]
23-06-02 084833(hhmmss KST),Starship Troopers,0,119885,0,2962618,{},[],[],[]
23-06-02 085310(hhmmss KST),Starship Troopers,0,119910,0,2938151,{},[],[],[]
23-06-02 090816(hhmmss KST),Starship Troopers,0,122205,0,2878678,{},[],[],[]
23-06-02 091300(hhmmss KST),Starship Troopers,0,123552,0,2870564,{},[],[],[]
23-06-02 092757(hhmmss KST),Starship Troopers,0,124022,0,2784106,{},[],[],[]
23-06-02 093245(hhmmss KST),Starship Troopers,0,124395,0,2749410,{},[],[],[]
23-06-02 094742(hhmmss KST),Starship Troopers,0,125234,0,2713761,{},[],[],[]
23-06-02 095231(hhmmss KST),Starship Troopers,0,125115,0,2722108,{},[],[],[]
23-06-02 100734(hhmmss KST),Starship Troopers,0,126615,0,2644952,{},[],[],[]
23-06-02 101230(hhmmss KST),Starship Troopers,0,127280,0,2643948,{},[],[],[]
23-06-02 102731(hhmmss KST),Starship Troopers,0,127438,0,2587973,{},[],[],[]
23-06-02 103225(hhmmss KST),Starship Troopers,0,127758,0,2587861,{},[],[],[]
23-06-02 105218(hhmmss KST),Starship Troopers,0,127361,0,2542696,{},[],[],[]
23-06-02 110715(hhmmss KST),Starship Troopers,1,127000,12,2550556,"{""en"":1}",['terkdude'],['terkdude'],"['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 111212(hhmmss KST),Starship Troopers,1,126882,14,2494574,"{""en"":1}",['terkdude'],['terkdude'],"['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 112706(hhmmss KST),Starship Troopers,1,125907,17,2489161,"{""en"":1}",['terkdude'],['terkdude'],"['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 113202(hhmmss KST),Starship Troopers,1,125751,12,2483140,"{""en"":1}",['terkdude'],['terkdude'],"['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 114700(hhmmss KST),Starship Troopers,2,123780,14,2441989,"{""en"":2}","['terkdude', 'baja42o']","['terkdude', 'baja42o']","['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 115147(hhmmss KST),Starship Troopers,2,122845,24,2437616,"{""en"":2}","['terkdude', 'baja42o']","['terkdude', 'baja42o']","['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
23-06-02 120701(hhmmss KST),Starship Troopers,2,120376,24,2444908,"{""en"":2}","['terkdude', 'baja42o']","['terkdude', 'baja42o']","['English', 'anime', 'cheeseballs', 'driver', 'horror', 'hype', 'kpop', 'playswithcommunity', 'spicy']"
