DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 171609(hhmmss KST),MECHABELLUM,18,50466,729,1170271,"{""en"":12,""de"":4,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'knavik', 'kurotou', 'calle4alle', 'picapinguin', 'mmraddict', 'general_zero', 'snowiowlplayes', 'nugett', 'bigtwarrior', 'n7lawson', 'demavend33', 'q710371', 'zzj0402', 'whellcomedown']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'Knavik', 'Kurotou', 'calle4alle', 'PicaPinguin', 'mmraddict', 'general_zero', 'Snowiowlplayes', 'Nugett', 'bigtwarrior', 'N7Lawson', 'Demavend33', '是蘑菇王啊', 'zzj0402', 'wHELLcomeDown']","['Action', 'BackSeatAllowed', 'BackseatingAllowed', 'COMPETITIVE', 'Cestina', 'Chill', 'Chıll', 'Coding', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'LawfulNeutral', 'Mechabellum', 'Multiplayer', 'NZ', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'ScienceFiction', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'competitive', 'crazy', 'elo', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'mmo', 'mmr', 'nightly', 'pomodoro', 'progaming', 'ranked', 'roguelike', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'vibes', 'zombie', '中文']"
23-06-01 173058(hhmmss KST),MECHABELLUM,16,49566,726,1206755,"{""en"":10,""de"":4,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'kurotou', 'calle4alle', 'general_zero', 'snowiowlplayes', 'leakystv', 'n7lawson', 'demavend33', 'q710371', 'zzj0402', 'nugett']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'Kurotou', 'calle4alle', 'general_zero', 'Snowiowlplayes', 'leakystv', 'N7Lawson', 'Demavend33', '是蘑菇王啊', 'zzj0402', 'Nugett']","['Action', 'BackSeatAllowed', 'BackseatingAllowed', 'COMPETITIVE', 'Cestina', 'Chill', 'Chıll', 'Coding', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'LawfulNeutral', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'ScienceFiction', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 173300(hhmmss KST),MECHABELLUM,16,49405,742,1207261,"{""en"":10,""de"":4,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'kurotou', 'calle4alle', 'general_zero', 'snowiowlplayes', 'leakystv', 'n7lawson', 'demavend33', 'q710371', 'zzj0402', 'nugett']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'Kurotou', 'calle4alle', 'general_zero', 'Snowiowlplayes', 'leakystv', 'N7Lawson', 'Demavend33', '是蘑菇王啊', 'zzj0402', 'Nugett']","['Action', 'BackSeatAllowed', 'BackseatingAllowed', 'COMPETITIVE', 'Cestina', 'Chill', 'Chıll', 'Coding', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'LawfulNeutral', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'ScienceFiction', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 174749(hhmmss KST),MECHABELLUM,17,48711,800,1192453,"{""en"":10,""de"":5,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'calle4alle', 'kurotou', 'general_zero', 'nugett', 'snowiowlplayes', 'leakystv', 'n7lawson', 'demavend33', 'tendalor', 'q710371', 'zzj0402']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'calle4alle', 'Kurotou', 'general_zero', 'Nugett', 'Snowiowlplayes', 'leakystv', 'N7Lawson', 'Demavend33', 'Tendalor', '是蘑菇王啊', 'zzj0402']","['Action', 'BackSeatAllowed', 'BackseatingAllowed', 'COMPETITIVE', 'Cestina', 'Chill', 'Chıll', 'Coding', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'LawfulNeutral', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'ScienceFiction', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 174949(hhmmss KST),MECHABELLUM,17,48508,787,1191605,"{""en"":10,""de"":5,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'calle4alle', 'kurotou', 'general_zero', 'snowiowlplayes', 'nugett', 'leakystv', 'n7lawson', 'demavend33', 'tendalor', 'q710371', 'zzj0402']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'calle4alle', 'Kurotou', 'general_zero', 'Snowiowlplayes', 'Nugett', 'leakystv', 'N7Lawson', 'Demavend33', 'Tendalor', '是蘑菇王啊', 'zzj0402']","['Action', 'BackSeatAllowed', 'BackseatingAllowed', 'COMPETITIVE', 'Cestina', 'Chill', 'Chıll', 'Coding', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'LawfulNeutral', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'ScienceFiction', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 180437(hhmmss KST),MECHABELLUM,17,48230,789,1227030,"{""en"":10,""de"":5,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'calle4alle', 'kurotou', 'general_zero', 'tendalor', 'snowiowlplayes', 'leakystv', 'd0nnuh', 'demavend33', 'q710371', 'zzj0402', 'nugett']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'calle4alle', 'Kurotou', 'general_zero', 'Tendalor', 'Snowiowlplayes', 'leakystv', 'd0nnuh', 'Demavend33', '是蘑菇王啊', 'zzj0402', 'Nugett']","['Action', 'BackseatingAllowed', 'British', 'COMPETITIVE', 'Cestina', 'Chill', 'Coding', 'Community', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'Interactive', 'LawfulNeutral', 'Learning', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 180637(hhmmss KST),MECHABELLUM,16,48091,808,1222759,"{""en"":10,""de"":5,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'calle4alle', 'kurotou', 'general_zero', 'tendalor', 'snowiowlplayes', 'leakystv', 'd0nnuh', 'q710371', 'zzj0402', 'nugett']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'calle4alle', 'Kurotou', 'general_zero', 'Tendalor', 'Snowiowlplayes', 'leakystv', 'd0nnuh', '是蘑菇王啊', 'zzj0402', 'Nugett']","['Action', 'BackseatingAllowed', 'British', 'COMPETITIVE', 'Chill', 'Coding', 'Community', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Gaming', 'German', 'Interactive', 'LawfulNeutral', 'Learning', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 182124(hhmmss KST),MECHABELLUM,18,47643,845,1200370,"{""en"":10,""de"":5,""fr"":1,""cs"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'kurotou', 'calle4alle', 'd0nnuh', 'general_zero', 'snowiowlplayes', 'papygaragos', 'tendalor', 'leakystv', 'demavend33', 'q710371', 'zzj0402', 'nugett']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'Kurotou', 'calle4alle', 'd0nnuh', 'general_zero', 'Snowiowlplayes', 'PapyGaragos', 'Tendalor', 'leakystv', 'Demavend33', '是蘑菇王啊', 'zzj0402', 'Nugett']","['Action', 'BackseatingAllowed', 'British', 'COMPETITIVE', 'Cestina', 'Chill', 'Coding', 'Community', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Français', 'Gaming', 'German', 'Interactive', 'LawfulNeutral', 'Learning', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'cosy', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 182324(hhmmss KST),MECHABELLUM,17,47533,859,1202358,"{""en"":10,""de"":5,""fr"":1,""zh"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'calle4alle', 'kurotou', 'd0nnuh', 'general_zero', 'snowiowlplayes', 'papygaragos', 'tendalor', 'leakystv', 'q710371', 'zzj0402', 'nugett']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'calle4alle', 'Kurotou', 'd0nnuh', 'general_zero', 'Snowiowlplayes', 'PapyGaragos', 'Tendalor', 'leakystv', '是蘑菇王啊', 'zzj0402', 'Nugett']","['Action', 'BackseatingAllowed', 'British', 'COMPETITIVE', 'Chill', 'Coding', 'Community', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Français', 'Gaming', 'German', 'Interactive', 'LawfulNeutral', 'Learning', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'cosy', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
23-06-01 183809(hhmmss KST),MECHABELLUM,20,47091,855,1249384,"{""en"":12,""de"":5,""zh"":1,""cs"":1,""fr"":1}","['w4stedspace', 'f4natix_90', 'mrsneptun', 'trynet123', 'picapinguin', 'knavik', 'kurotou', 'calle4alle', 'd0nnuh', 'general_zero', 'tendalor', 'q710371', 'nugett', 'snowiowlplayes', 'leakystv', 'demavend33', 'papygaragos', 'zzj0402', 'greentachikoma', 'caveretien']","['w4stedspace', 'f4natix_90', 'MrsNeptun', 'Trynet123', 'PicaPinguin', 'Knavik', 'Kurotou', 'calle4alle', 'd0nnuh', 'general_zero', 'Tendalor', '是蘑菇王啊', 'Nugett', 'Snowiowlplayes', 'leakystv', 'Demavend33', 'PapyGaragos', 'zzj0402', 'GreenTachikoma', 'CaVeReTieN']","['Action', 'BackseatingAllowed', 'British', 'COMPETITIVE', 'Cestina', 'Chill', 'Coding', 'Community', 'Deutsch', 'Englisch', 'English', 'Entspannt', 'Français', 'Gaming', 'German', 'Interactive', 'LawfulNeutral', 'Learning', 'Mechabellum', 'PC', 'PlaywithViewer', 'Poker', 'QuestionsWelcome', 'Reading', 'Solo', 'Strategie', 'Tarkov', 'Variety', 'Writing', 'autobattler', 'coach', 'coaching', 'cosy', 'crazy', 'english', 'fun', 'german', 'lgbt', 'lustig', 'mechabellum', 'pomodoro', 'progaming', 'rtsgameplay', 'strategy', 'superklasse', 'toxic', 'zombie', '中文']"
