DateTime,Users,In-Game
2023-05-19 17:40:00,26959592.0,7256331.0
2023-05-19 17:50:00,26833462.0,7217751.0
2023-05-19 18:00:00,26712807.0,7180729.0
2023-05-19 18:10:00,26589500.0,7153046.0
2023-05-19 18:20:00,26502214.0,7144772.0
2023-05-19 18:30:00,26420711.0,7148186.0
2023-05-19 18:40:00,26336463.0,7150654.0
2023-05-19 18:50:00,26261192.0,7144228.0
2023-05-19 19:00:00,26181640.0,7131457.0
2023-05-19 19:10:00,26086997.0,7115012.0
2023-05-19 19:20:00,25988755.0,7106760.0
2023-05-19 19:30:00,25891316.0,7088583.0
2023-05-19 19:40:00,25778265.0,7068046.0
2023-05-19 19:50:00,25649501.0,7045707.0
2023-05-19 20:00:00,25514282.0,7002397.0
2023-05-19 20:10:00,25306745.0,6936709.0
2023-05-19 20:20:00,25134424.0,6890173.0
2023-05-19 20:30:00,24957119.0,6834751.0
2023-05-19 20:40:00,24738331.0,6748910.0
2023-05-19 20:50:00,24532919.0,6667012.0
2023-05-19 21:00:00,24282327.0,6561734.0
2023-05-19 21:10:00,24013342.0,6493311.0
2023-05-19 21:20:00,23773295.0,6428293.0
2023-05-19 21:30:00,23469504.0,6328693.0
2023-05-19 21:40:00,23183524.0,6229887.0
2023-05-19 21:50:00,22991730.0,6151017.0
2023-05-19 22:00:00,22733639.0,6040961.0
2023-05-19 22:10:00,22349035.0,5844935.0
2023-05-19 22:20:00,22161399.0,5803514.0
2023-05-19 22:30:00,21921396.0,5712833.0
2023-05-19 22:40:00,21676929.0,5618145.0
2023-05-19 22:50:00,21461595.0,5530894.0
2023-05-19 23:00:00,21278636.0,5454510.0
2023-05-19 23:10:00,21067118.0,5365857.0
2023-05-19 23:20:00,20912305.0,5305829.0
2023-05-19 23:30:00,20778744.0,5249655.0
2023-05-19 23:40:00,20681563.0,5209883.0
2023-05-19 23:50:00,20600296.0,5169393.0
2023-05-20 00:00:00,20540741.0,5132225.0
2023-05-20 00:10:00,20490406.0,5094480.0
2023-05-20 00:20:00,20475774.0,5081629.0
2023-05-20 00:30:00,20500615.0,5086302.0
2023-05-20 00:40:00,20555385.0,5099776.0
2023-05-20 00:50:00,20610963.0,5124326.0
2023-05-20 01:00:00,20704214.0,5152167.0
2023-05-20 01:10:00,20799224.0,5189929.0
2023-05-20 01:20:00,20903797.0,5237510.0
2023-05-20 01:30:00,21006229.0,5286449.0
2023-05-20 01:40:00,21132708.0,5345265.0
2023-05-20 01:50:00,21253852.0,5396282.0
2023-05-20 02:00:00,21375609.0,5451313.0
2023-05-20 02:10:00,21491707.0,5510167.0
2023-05-20 02:20:00,21606395.0,5567594.0
2023-05-20 02:30:00,21701592.0,5612165.0
2023-05-20 02:40:00,21810107.0,5661566.0
2023-05-20 02:50:00,21855507.0,5693989.0
2023-05-20 03:00:00,21907535.0,5713617.0
2023-05-20 03:10:00,21958569.0,5728699.0
2023-05-20 03:20:00,22010938.0,5741671.0
2023-05-20 03:30:00,22052308.0,5741065.0
2023-05-20 03:40:00,22094703.0,5741764.0
2023-05-20 03:50:00,22128475.0,5737385.0
2023-05-20 04:00:00,22147049.0,5732297.0
2023-05-20 04:10:00,22184063.0,5743950.0
2023-05-20 04:20:00,22240733.0,5767252.0
2023-05-20 04:30:00,22282144.0,5794115.0
2023-05-20 04:40:00,22323280.0,5822530.0
2023-05-20 04:50:00,22355473.0,5846098.0
2023-05-20 05:00:00,22372792.0,5863153.0
2023-05-20 05:10:00,22395006.0,5895401.0
2023-05-20 05:20:00,22425120.0,5927707.0
2023-05-20 05:30:00,22463968.0,5961238.0
2023-05-20 05:40:00,22496612.0,5986412.0
2023-05-20 05:50:00,22540488.0,6009962.0
2023-05-20 06:00:00,22576789.0,6021186.0
2023-05-20 06:10:00,22647470.0,6052265.0
2023-05-20 06:20:00,22714231.0,6082758.0
2023-05-20 06:30:00,22797338.0,6113242.0
2023-05-20 06:40:00,22890675.0,6150660.0
2023-05-20 06:50:00,22996679.0,6185009.0
2023-05-20 07:00:00,23088657.0,6200622.0
2023-05-20 07:10:00,23215260.0,6247310.0
2023-05-20 07:20:00,23344007.0,6289268.0
2023-05-20 07:30:00,23471698.0,6327944.0
2023-05-20 07:40:00,23615132.0,6372855.0
2023-05-20 07:50:00,23764880.0,6412824.0
2023-05-20 08:00:00,23912687.0,6444123.0
2023-05-20 08:10:00,24058919.0,6484985.0
2023-05-20 08:20:00,24241758.0,6531131.0
2023-05-20 08:30:00,24402265.0,6567638.0
2023-05-20 08:40:00,24574244.0,6611164.0
2023-05-20 08:50:00,24733982.0,6641954.0
2023-05-20 09:00:00,24877804.0,6649357.0
2023-05-20 09:10:00,25017706.0,6666023.0
2023-05-20 09:20:00,25180048.0,6679279.0
2023-05-20 09:30:00,25314954.0,6688733.0
2023-05-20 09:40:00,25481066.0,6708544.0
2023-05-20 09:50:00,25607828.0,6716542.0
2023-05-20 10:00:00,25746597.0,6715494.0
2023-05-20 10:10:00,25913135.0,6739572.0
2023-05-20 10:20:00,26089265.0,6778558.0
2023-05-20 10:30:00,26271128.0,6816696.0
2023-05-20 10:40:00,26470009.0,6873251.0
2023-05-20 10:50:00,26684144.0,6935272.0
2023-05-20 11:00:00,26889844.0,6983514.0
2023-05-20 11:10:00,27122264.0,7068972.0
2023-05-20 11:20:00,27384831.0,7167318.0
2023-05-20 11:30:00,27620374.0,7257917.0
2023-05-20 11:40:00,27849960.0,7354348.0
2023-05-20 11:50:00,28131809.0,7478904.0
2023-05-20 12:00:00,28425009.0,7619492.0
2023-05-20 12:10:00,28701848.0,7752565.0
2023-05-20 12:20:00,28984567.0,7870169.0
2023-05-20 12:30:00,29263339.0,8017806.0
2023-05-20 12:40:00,29533531.0,8158103.0
2023-05-20 12:50:00,29832278.0,8307455.0
2023-05-20 13:00:00,30065464.0,8400933.0
2023-05-20 13:10:00,30322253.0,8507004.0
2023-05-20 13:20:00,30580685.0,8625580.0
2023-05-20 13:30:00,30804815.0,8729049.0
2023-05-20 13:40:00,31020547.0,8861453.0
2023-05-20 13:50:00,31213368.0,8950427.0
2023-05-20 14:00:00,31356221.0,8990369.0
2023-05-20 14:10:00,31487082.0,9058486.0
2023-05-20 14:20:00,31571132.0,9100254.0
2023-05-20 14:30:00,31634138.0,9109040.0
2023-05-20 14:40:00,31632415.0,9144089.0
2023-05-20 14:50:00,31629696.0,9151725.0
2023-05-20 15:00:00,31550469.0,9132544.0
2023-05-20 15:10:00,31417546.0,9087169.0
2023-05-20 15:20:00,31303638.0,9042133.0
2023-05-20 15:30:00,31148639.0,8968010.0
