DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 213057(hhmmss KST),BATTLETECH,1,62166,3,1844831,"{""en"":1}",['aaahgaming'],['AAAHGaming'],"['Battletech', 'BritishRedCross', 'Charity', 'English', 'Mech', 'Mechcommander', 'Mechs', 'Mechwarrior', 'Strategy', 'scifi']"
23-06-01 214643(hhmmss KST),BATTLETECH,1,64528,2,1909852,"{""en"":1}",['aaahgaming'],['AAAHGaming'],"['Battletech', 'BritishRedCross', 'Charity', 'English', 'Mech', 'Mechcommander', 'Mechs', 'Mechwarrior', 'Strategy', 'scifi']"
23-06-01 214946(hhmmss KST),BATTLETECH,1,65025,2,1932127,"{""en"":1}",['aaahgaming'],['AAAHGaming'],"['Battletech', 'BritishRedCross', 'Charity', 'English', 'Mech', 'Mechcommander', 'Mechs', 'Mechwarrior', 'Strategy', 'scifi']"
23-06-01 220444(hhmmss KST),BATTLETECH,2,68224,8,1957399,"{""en"":2}","['aaahgaming', 'nerd_herd_streaming']","['AAAHGaming', 'Nerd_Herd_Streaming']","['Battletech', 'BritishRedCross', 'Charity', 'English', 'Mech', 'Mechcommander', 'Mechs', 'Mechwarrior', 'Strategy', 'scifi']"
23-06-01 220751(hhmmss KST),BATTLETECH,1,68793,3,1953903,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 222249(hhmmss KST),BATTLETECH,1,71271,5,2025710,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 222548(hhmmss KST),BATTLETECH,1,71622,5,2037116,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 224105(hhmmss KST),BATTLETECH,1,74641,6,2105707,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
23-06-01 224431(hhmmss KST),BATTLETECH,0,74440,0,2123614,{},[],[],[]
23-06-01 225923(hhmmss KST),BATTLETECH,1,76594,10,2154677,"{""en"":1}",['nerd_herd_streaming'],['Nerd_Herd_Streaming'],['English']
