DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 214946(hhmmss KST),AGE OF EMPIRES III,5,65025,81,1932127,"{""en"":3,""de"":2}","['iamturk', 'ezad97', 'captainbananarama', 'haelfie', 'baschkovv']","['iamturk', 'Ezad97', 'CaptainBananarama', 'Haelfie', 'BASCHKOVV']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish']"
23-06-01 220444(hhmmss KST),AGE OF EMPIRES III,5,68224,120,1957399,"{""en"":3,""de"":2}","['iamturk', 'ezad97', 'baschkovv', 'captainbananarama', 'haelfie']","['iamturk', 'Ezad97', 'BASCHKOVV', 'CaptainBananarama', 'Haelfie']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish']"
23-06-01 220751(hhmmss KST),AGE OF EMPIRES III,5,68793,121,1953903,"{""en"":3,""de"":2}","['iamturk', 'ezad97', 'baschkovv', 'captainbananarama', 'haelfie']","['iamturk', 'Ezad97', 'BASCHKOVV', 'CaptainBananarama', 'Haelfie']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish']"
23-06-01 222249(hhmmss KST),AGE OF EMPIRES III,6,71271,122,2025710,"{""en"":3,""de"":2,""ja"":1}","['ezad97', 'iamturk', 'gyopop', 'captainbananarama', 'haelfie', 'baschkovv']","['Ezad97', 'iamturk', 'Gyopop', 'CaptainBananarama', 'Haelfie', 'BASCHKOVV']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish', '日本語']"
23-06-01 222548(hhmmss KST),AGE OF EMPIRES III,6,71622,119,2037116,"{""en"":3,""de"":2,""ja"":1}","['ezad97', 'iamturk', 'gyopop', 'captainbananarama', 'haelfie', 'baschkovv']","['Ezad97', 'iamturk', 'Gyopop', 'CaptainBananarama', 'Haelfie', 'BASCHKOVV']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish', '日本語']"
23-06-01 224105(hhmmss KST),AGE OF EMPIRES III,4,74641,111,2105707,"{""en"":2,""de"":1,""ja"":1}","['iamturk', 'ezad97', 'gyopop', 'haelfie']","['iamturk', 'Ezad97', 'Gyopop', 'Haelfie']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish', '日本語']"
23-06-01 224431(hhmmss KST),AGE OF EMPIRES III,6,74440,123,2123614,"{""en"":4,""de"":1,""ja"":1}","['iamturk', 'ezad97', 'gyopop', 'aiz11', 'haelfie', 'juliiank']","['iamturk', 'Ezad97', 'Gyopop', 'aiz11', 'Haelfie', 'JuliianK']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish', '日本語']"
23-06-01 225923(hhmmss KST),AGE OF EMPIRES III,6,76594,148,2154677,"{""en"":4,""de"":1,""ja"":1}","['ezad97', 'iamturk', 'aiz11', 'juliiank', 'gyopop', 'haelfie']","['Ezad97', 'iamturk', 'aiz11', 'JuliianK', 'Gyopop', 'Haelfie']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish', '日本語']"
23-06-01 230259(hhmmss KST),AGE OF EMPIRES III,6,77753,159,2173622,"{""en"":4,""de"":1,""ja"":1}","['iamturk', 'ezad97', 'aiz11', 'juliiank', 'gyopop', 'haelfie']","['iamturk', 'Ezad97', 'aiz11', 'JuliianK', 'Gyopop', 'Haelfie']","['Depression', 'Deutsch', 'English', 'turkishspeakersonly', 'türkish', '日本語']"
23-06-01 231759(hhmmss KST),AGE OF EMPIRES III,5,79534,155,2196992,"{""en"":3,""de"":1,""ja"":1}","['aiz11', 'ezad97', 'iamturk', 'juliiank', 'gyopop']","['aiz11', 'Ezad97', 'iamturk', 'JuliianK', 'Gyopop']","['Deutsch', 'English', '日本語']"
23-06-01 232124(hhmmss KST),AGE OF EMPIRES III,6,79494,170,2236514,"{""en"":4,""de"":1,""ja"":1}","['ezad97', 'aiz11', 'iamturk', 'juliiank', 'gyopop', 'royalclanaoe']","['Ezad97', 'aiz11', 'iamturk', 'JuliianK', 'Gyopop', 'royalclanaoe']","['AgeofEmpiresIII', 'Deutsch', 'English', 'ageofempires3de', '日本語']"
23-06-01 233632(hhmmss KST),AGE OF EMPIRES III,7,81712,124,2283621,"{""en"":4,""de"":1,""ja"":1,""pt"":1}","['iamturk', 'ezad97', 'juliiank', 'gyopop', 'royalclanaoe', 'fire_aoe3', 'pixel_buggy']","['iamturk', 'Ezad97', 'JuliianK', 'Gyopop', 'royalclanaoe', 'fire_aoe3', 'Pixel_Buggy']","['100Porcento', '1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'Deutsch', 'English', 'Português', 'Ranked', 'Teams', 'ageofempires3de', '日本語']"
23-06-01 234005(hhmmss KST),AGE OF EMPIRES III,7,81796,160,2285699,"{""en"":4,""de"":1,""ja"":1,""pt"":1}","['iamturk', 'ezad97', 'juliiank', 'gyopop', 'royalclanaoe', 'pixel_buggy', 'fire_aoe3']","['iamturk', 'Ezad97', 'JuliianK', 'Gyopop', 'royalclanaoe', 'Pixel_Buggy', 'fire_aoe3']","['100Porcento', '1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'Deutsch', 'English', 'Português', 'Ranked', 'Teams', 'ageofempires3de', '日本語']"
23-06-01 235506(hhmmss KST),AGE OF EMPIRES III,7,82641,139,2356227,"{""en"":4,""de"":1,""ja"":1,""pt"":1}","['iamturk', 'juliiank', 'ezad97', 'royalclanaoe', 'gyopop', 'pixel_buggy', 'fire_aoe3']","['iamturk', 'JuliianK', 'Ezad97', 'royalclanaoe', 'Gyopop', 'Pixel_Buggy', 'fire_aoe3']","['100Porcento', '1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'Deutsch', 'English', 'Português', 'Ranked', 'Teams', 'ageofempires3de', '日本語']"
23-06-01 235840(hhmmss KST),AGE OF EMPIRES III,7,83105,136,2357763,"{""en"":4,""de"":1,""ja"":1,""pt"":1}","['iamturk', 'juliiank', 'ezad97', 'gyopop', 'royalclanaoe', 'pixel_buggy', 'fire_aoe3']","['iamturk', 'JuliianK', 'Ezad97', 'Gyopop', 'royalclanaoe', 'Pixel_Buggy', 'fire_aoe3']","['100Porcento', '1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'Deutsch', 'English', 'Português', 'Ranked', 'Teams', 'ageofempires3de', '日本語']"
23-06-02 001349(hhmmss KST),AGE OF EMPIRES III,7,84227,139,2401855,"{""en"":3,""de"":1,""ja"":1,""tr"":1,""pt"":1}","['iamturk', 'ezad97', 'juliiank', 'gyopop', 'royalclanaoe', 'redkit_aoe', 'fire_aoe3']","['iamturk', 'Ezad97', 'JuliianK', 'Gyopop', 'royalclanaoe', 'redkit_aoe', 'fire_aoe3']","['100Porcento', 'AgeofEmpiresIII', 'Deutsch', 'English', 'Português', 'Türkçe', 'ageofempires3de', '日本語']"
23-06-02 001726(hhmmss KST),AGE OF EMPIRES III,7,84145,130,2441128,"{""en"":4,""ja"":1,""tr"":1,""pt"":1}","['iamturk', 'juliiank', 'gyopop', 'royalclanaoe', 'redkit_aoe', 'pixel_buggy', 'fire_aoe3']","['iamturk', 'JuliianK', 'Gyopop', 'royalclanaoe', 'redkit_aoe', 'Pixel_Buggy', 'fire_aoe3']","['100Porcento', '1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'English', 'Português', 'Ranked', 'Teams', 'Türkçe', 'ageofempires3de', '日本語']"
23-06-02 003221(hhmmss KST),AGE OF EMPIRES III,6,85119,134,2530058,"{""en"":3,""ja"":1,""es"":1,""tr"":1}","['iamturk', 'juliiank', 'gyopop', 'royalclanaoe', 'xelazg', 'redkit_aoe']","['iamturk', 'JuliianK', 'Gyopop', 'royalclanaoe', 'XelazG', 'redkit_aoe']","['AgeofEmpiresIII', 'Benéfico', 'English', 'Español', 'Türkçe', 'ageofempires3de', '日本語']"
23-06-02 003552(hhmmss KST),AGE OF EMPIRES III,6,85577,132,2513745,"{""en"":3,""ja"":1,""ru"":1,""tr"":1}","['iamturk', 'juliiank', 'gyopop', 'royalclanaoe', 'drimisc', 'redkit_aoe']","['iamturk', 'JuliianK', 'Gyopop', 'royalclanaoe', 'drimisc', 'redkit_aoe']","['AgeofEmpiresIII', 'English', 'Türkçe', 'ageofempires3de', 'Русский', '日本語']"
23-06-02 005043(hhmmss KST),AGE OF EMPIRES III,7,86399,131,2623547,"{""en"":4,""ja"":1,""es"":1,""ru"":1}","['iamturk', 'juliiank', 'gyopop', 'royalclanaoe', 'pixel_buggy', 'xelazg', 'drimisc']","['iamturk', 'JuliianK', 'Gyopop', 'royalclanaoe', 'Pixel_Buggy', 'XelazG', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'Benéfico', 'English', 'Español', 'Ranked', 'Teams', 'ageofempires3de', 'Русский', '日本語']"
23-06-02 005409(hhmmss KST),AGE OF EMPIRES III,6,86151,126,2626692,"{""en"":4,""ja"":1,""ru"":1}","['iamturk', 'juliiank', 'gyopop', 'royalclanaoe', 'pixel_buggy', 'drimisc']","['iamturk', 'JuliianK', 'Gyopop', 'royalclanaoe', 'Pixel_Buggy', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'AgeofEmpiresIII', 'English', 'Ranked', 'Teams', 'ageofempires3de', 'Русский', '日本語']"
23-06-02 010910(hhmmss KST),AGE OF EMPIRES III,4,88900,79,2696575,"{""en"":2,""ja"":1,""ru"":1}","['iamturk', 'gyopop', 'pixel_buggy', 'drimisc']","['iamturk', 'Gyopop', 'Pixel_Buggy', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'English', 'Ranked', 'Teams', 'Русский', '日本語']"
23-06-02 011237(hhmmss KST),AGE OF EMPIRES III,5,89581,130,2725649,"{""en"":3,""ja"":1,""ru"":1}","['iamturk', 'juliiank', 'gyopop', 'pixel_buggy', 'drimisc']","['iamturk', 'JuliianK', 'Gyopop', 'Pixel_Buggy', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'English', 'Ranked', 'Teams', 'Русский', '日本語']"
23-06-02 012738(hhmmss KST),AGE OF EMPIRES III,6,90612,157,2743028,"{""en"":4,""ja"":1,""ru"":1}","['juliiank', 'gyopop', 'cn_mht', 'pixel_buggy', 'drimisc', 'chis_aoe']","['JuliianK', 'Gyopop', 'cn_mht', 'Pixel_Buggy', 'drimisc', 'chis_aoe']","['1750ELO', '3v3', 'AOE3', 'English', 'Ranked', 'Teams', 'Русский', '日本語']"
23-06-02 013110(hhmmss KST),AGE OF EMPIRES III,6,90954,159,2786010,"{""en"":4,""ja"":1,""ru"":1}","['juliiank', 'gyopop', 'cn_mht', 'chis_aoe', 'pixel_buggy', 'drimisc']","['JuliianK', 'Gyopop', 'cn_mht', 'chis_aoe', 'Pixel_Buggy', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'English', 'Ranked', 'Teams', 'Русский', '日本語']"
23-06-02 014611(hhmmss KST),AGE OF EMPIRES III,6,92074,108,2835307,"{""en"":4,""ja"":1,""ru"":1}","['juliiank', 'gyopop', 'chis_aoe', 'cn_mht', 'pixel_buggy', 'drimisc']","['JuliianK', 'Gyopop', 'chis_aoe', 'cn_mht', 'Pixel_Buggy', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'English', 'Ranked', 'Teams', 'Русский', '日本語']"
23-06-02 014944(hhmmss KST),AGE OF EMPIRES III,5,92640,99,2828190,"{""en"":3,""ja"":1,""ru"":1}","['juliiank', 'gyopop', 'cn_mht', 'pixel_buggy', 'drimisc']","['JuliianK', 'Gyopop', 'cn_mht', 'Pixel_Buggy', 'drimisc']","['1750ELO', '3v3', 'AOE3', 'English', 'Ranked', 'Teams', 'Русский', '日本語']"
23-06-02 020452(hhmmss KST),AGE OF EMPIRES III,7,95856,110,2912569,"{""en"":4,""ja"":1,""tr"":1,""ru"":1}","['juliiank', 'chis_aoe', 'gyopop', 'ustamete', 'drimisc', 'hoola_amigos', 'griffdingo']","['JuliianK', 'chis_aoe', 'Gyopop', 'UstaMete', 'drimisc', 'hoola_amigos', 'griffdingo']","['English', 'GamingandChatting', 'Türkçe', 'chatting', 'gaming', 'oyun', 'sohbet', 'Русский', '日本語']"
23-06-02 020833(hhmmss KST),AGE OF EMPIRES III,7,96134,100,2918405,"{""en"":4,""ja"":1,""es"":1,""ru"":1}","['juliiank', 'chis_aoe', 'gyopop', 'salvaranks95', 'drimisc', 'hoola_amigos', 'griffdingo']","['JuliianK', 'chis_aoe', 'Gyopop', 'salvaranks95', 'drimisc', 'hoola_amigos', 'griffdingo']","['DropsActivados', 'English', 'Español', 'charlando', 'gamer', 'juego', 'monsterenergy', 'Русский', '日本語']"
