DateTime,Players
2023-02-23 00:00:00,36646
2023-02-24 00:00:00,29050
2023-02-25 00:00:00,30232
2023-02-26 00:00:00,30317
2023-02-27 00:00:00,22979
2023-02-28 00:00:00,20638
2023-03-01 00:00:00,18548
2023-03-02 00:00:00,18087
2023-03-03 00:00:00,18351
2023-03-04 00:00:00,19187
2023-03-05 00:00:00,19564
2023-03-06 00:00:00,14865
2023-03-07 00:00:00,13982
2023-03-08 00:00:00,12971
2023-03-09 00:00:00,12532
2023-03-10 00:00:00,13448
2023-03-11 00:00:00,14824
2023-03-12 00:00:00,14842
2023-03-13 00:00:00,11374
2023-03-14 00:00:00,10525
2023-03-15 00:00:00,9565
2023-03-16 00:00:00,9362
2023-03-17 00:00:00,9613
2023-03-18 00:00:00,10120
2023-03-19 00:00:00,10846
2023-03-20 00:00:00,8708
2023-03-21 00:00:00,8235
2023-03-22 00:00:00,7657
2023-03-23 00:00:00,7294
2023-03-24 00:00:00,7299
2023-03-25 00:00:00,8405
2023-03-26 00:00:00,8738
2023-03-27 00:00:00,6915
2023-03-28 00:00:00,7887
2023-03-29 00:00:00,7312
2023-03-30 00:00:00,7224
2023-03-31 00:00:00,7685
2023-04-01 00:00:00,8614
2023-04-02 00:00:00,8904
2023-04-03 00:00:00,6756
2023-04-04 00:00:00,6276
2023-04-05 00:00:00,5886
2023-04-06 00:00:00,6044
2023-04-07 00:00:00,6837
2023-04-08 00:00:00,6702
2023-04-09 00:00:00,6549
2023-04-10 00:00:00,6435
2023-04-11 00:00:00,5294
2023-04-12 00:00:00,5086
2023-04-13 00:00:00,4900
2023-04-14 00:00:00,5172
2023-04-15 00:00:00,6021
2023-04-16 00:00:00,6161
2023-04-17 00:00:00,4691
2023-04-18 00:00:00,4303
2023-04-19 00:00:00,4113
2023-04-20 00:00:00,4559
2023-04-21 00:00:00,4788
2023-04-22 00:00:00,5181
2023-04-23 00:00:00,5758
2023-04-24 00:00:00,4596
2023-04-25 00:00:00,4289
2023-04-26 00:00:00,3997
2023-04-27 00:00:00,3879
2023-04-28 00:00:00,4125
2023-04-29 00:00:00,4513
2023-04-30 00:00:00,4567
2023-05-01 00:00:00,4431
2023-05-02 00:00:00,3717
2023-05-03 00:00:00,3423
2023-05-04 00:00:00,3430
2023-05-05 00:00:00,3633
2023-05-06 00:00:00,4148
2023-05-07 00:00:00,4260
2023-05-08 00:00:00,3451
2023-05-09 00:00:00,3189
2023-05-10 00:00:00,3077
2023-05-11 00:00:00,3054
2023-05-12 00:00:00,3095
2023-05-13 00:00:00,3339
2023-05-14 00:00:00,3515
2023-05-15 00:00:00,3073
2023-05-16 00:00:00,2970
2023-05-17 00:00:00,2763
2023-05-18 00:00:00,2790
2023-05-19 00:00:00,2949
2023-05-20 00:00:00,3130
2023-05-21 00:00:00,3303
2023-05-22 00:00:00,2921
2023-05-23 00:00:00,2781
2023-05-24 00:00:00,2525
2023-05-25 00:00:00,2404
2023-05-26 00:00:00,2517
2023-05-27 00:00:00,2671
2023-05-28 00:00:00,2850
2023-05-29 00:00:00,2866
2023-05-30 00:00:00,2584
2023-05-31 00:00:00,2471
2023-06-01 00:00:00,2392
2023-06-02 00:00:00,2323
2023-06-03 00:00:00,2544
2023-06-04 00:00:00,2761
2023-06-05 00:00:00,2321
2023-06-06 00:00:00,2248
2023-06-07 00:00:00,2403
2023-06-08 00:00:00,1231
