DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 213057(hhmmss KST),SID MEIER CIVILIZATION IV,0,62166,0,1844831,{},[],[],[]
23-06-01 214643(hhmmss KST),SID MEIER CIVILIZATION IV,0,64528,0,1909852,{},[],[],[]
23-06-01 214946(hhmmss KST),SID MEIER CIVILIZATION IV,0,65025,0,1932127,{},[],[],[]
23-06-01 220444(hhmmss KST),SID MEIER CIVILIZATION IV,0,68224,0,1957399,{},[],[],[]
23-06-01 220751(hhmmss KST),SID MEIER CIVILIZATION IV,0,68793,0,1953903,{},[],[],[]
23-06-01 222249(hhmmss KST),SID MEIER CIVILIZATION IV,0,71271,0,2025710,{},[],[],[]
23-06-01 222548(hhmmss KST),SID MEIER CIVILIZATION IV,0,71622,0,2037116,{},[],[],[]
23-06-01 224105(hhmmss KST),SID MEIER CIVILIZATION IV,0,74641,0,2105707,{},[],[],[]
23-06-01 224431(hhmmss KST),SID MEIER CIVILIZATION IV,0,74440,0,2123614,{},[],[],[]
23-06-01 225923(hhmmss KST),SID MEIER CIVILIZATION IV,0,76594,0,2154677,{},[],[],[]
23-06-01 230259(hhmmss KST),SID MEIER CIVILIZATION IV,0,77753,0,2173622,{},[],[],[]
23-06-01 231759(hhmmss KST),SID MEIER CIVILIZATION IV,0,79534,0,2196992,{},[],[],[]
23-06-01 232124(hhmmss KST),SID MEIER CIVILIZATION IV,0,79494,0,2236514,{},[],[],[]
23-06-01 233632(hhmmss KST),SID MEIER CIVILIZATION IV,0,81712,0,2283621,{},[],[],[]
23-06-01 234005(hhmmss KST),SID MEIER CIVILIZATION IV,0,81796,0,2285699,{},[],[],[]
23-06-01 235506(hhmmss KST),SID MEIER CIVILIZATION IV,0,82641,0,2356227,{},[],[],[]
23-06-01 235840(hhmmss KST),SID MEIER CIVILIZATION IV,0,83105,0,2357763,{},[],[],[]
23-06-02 001349(hhmmss KST),SID MEIER CIVILIZATION IV,0,84227,0,2401855,{},[],[],[]
23-06-02 001726(hhmmss KST),SID MEIER CIVILIZATION IV,0,84145,0,2441128,{},[],[],[]
23-06-02 003221(hhmmss KST),SID MEIER CIVILIZATION IV,0,85119,0,2530058,{},[],[],[]
23-06-02 003552(hhmmss KST),SID MEIER CIVILIZATION IV,0,85577,0,2513745,{},[],[],[]
23-06-02 005043(hhmmss KST),SID MEIER CIVILIZATION IV,0,86399,0,2623547,{},[],[],[]
23-06-02 005409(hhmmss KST),SID MEIER CIVILIZATION IV,0,86151,0,2626692,{},[],[],[]
23-06-02 010910(hhmmss KST),SID MEIER CIVILIZATION IV,0,88900,0,2696575,{},[],[],[]
23-06-02 011237(hhmmss KST),SID MEIER CIVILIZATION IV,0,89581,0,2725649,{},[],[],[]
23-06-02 012738(hhmmss KST),SID MEIER CIVILIZATION IV,0,90612,0,2743028,{},[],[],[]
23-06-02 013110(hhmmss KST),SID MEIER CIVILIZATION IV,0,90954,0,2786010,{},[],[],[]
23-06-02 014611(hhmmss KST),SID MEIER CIVILIZATION IV,0,92074,0,2835307,{},[],[],[]
23-06-02 014944(hhmmss KST),SID MEIER CIVILIZATION IV,0,92640,0,2828190,{},[],[],[]
23-06-02 020452(hhmmss KST),SID MEIER CIVILIZATION IV,0,95856,0,2912569,{},[],[],[]
23-06-02 020833(hhmmss KST),SID MEIER CIVILIZATION IV,0,96134,0,2918405,{},[],[],[]
23-06-02 022333(hhmmss KST),SID MEIER CIVILIZATION IV,0,96987,0,2992881,{},[],[],[]
23-06-02 022716(hhmmss KST),SID MEIER CIVILIZATION IV,0,97114,0,2954655,{},[],[],[]
23-06-02 024220(hhmmss KST),SID MEIER CIVILIZATION IV,0,98992,0,2973066,{},[],[],[]
23-06-02 024607(hhmmss KST),SID MEIER CIVILIZATION IV,0,99571,0,2993914,{},[],[],[]
23-06-02 030114(hhmmss KST),SID MEIER CIVILIZATION IV,0,102049,0,3109502,{},[],[],[]
23-06-02 030511(hhmmss KST),SID MEIER CIVILIZATION IV,0,103251,0,3126921,{},[],[],[]
23-06-02 032017(hhmmss KST),SID MEIER CIVILIZATION IV,0,106014,0,3231983,{},[],[],[]
23-06-02 032420(hhmmss KST),SID MEIER CIVILIZATION IV,0,106389,0,3253133,{},[],[],[]
23-06-02 033926(hhmmss KST),SID MEIER CIVILIZATION IV,0,108795,0,3255316,{},[],[],[]
23-06-02 034338(hhmmss KST),SID MEIER CIVILIZATION IV,0,109584,0,3298373,{},[],[],[]
23-06-02 035840(hhmmss KST),SID MEIER CIVILIZATION IV,0,111668,0,3323781,{},[],[],[]
23-06-02 040300(hhmmss KST),SID MEIER CIVILIZATION IV,0,112865,0,3388101,{},[],[],[]
23-06-02 041805(hhmmss KST),SID MEIER CIVILIZATION IV,0,115364,0,3356407,{},[],[],[]
23-06-02 042230(hhmmss KST),SID MEIER CIVILIZATION IV,0,115831,0,3379830,{},[],[],[]
23-06-02 043733(hhmmss KST),SID MEIER CIVILIZATION IV,0,116818,0,3419207,{},[],[],[]
23-06-02 044201(hhmmss KST),SID MEIER CIVILIZATION IV,0,117286,0,3403466,{},[],[],[]
23-06-02 045701(hhmmss KST),SID MEIER CIVILIZATION IV,0,117611,0,3421697,{},[],[],[]
23-06-02 050130(hhmmss KST),SID MEIER CIVILIZATION IV,0,117408,0,3437341,{},[],[],[]
23-06-02 051631(hhmmss KST),SID MEIER CIVILIZATION IV,0,117327,0,3431925,{},[],[],[]
23-06-02 052101(hhmmss KST),SID MEIER CIVILIZATION IV,0,117578,0,3441853,{},[],[],[]
23-06-02 053601(hhmmss KST),SID MEIER CIVILIZATION IV,0,116596,0,3447346,{},[],[],[]
23-06-02 054029(hhmmss KST),SID MEIER CIVILIZATION IV,0,115943,0,3430967,{},[],[],[]
23-06-02 055523(hhmmss KST),SID MEIER CIVILIZATION IV,0,114648,0,3381775,{},[],[],[]
23-06-02 055949(hhmmss KST),SID MEIER CIVILIZATION IV,0,114280,0,3371909,{},[],[],[]
23-06-02 061439(hhmmss KST),SID MEIER CIVILIZATION IV,0,111995,0,3343594,{},[],[],[]
23-06-02 061905(hhmmss KST),SID MEIER CIVILIZATION IV,0,111509,0,3353190,{},[],[],[]
23-06-02 063350(hhmmss KST),SID MEIER CIVILIZATION IV,0,109965,0,3375488,{},[],[],[]
23-06-02 063814(hhmmss KST),SID MEIER CIVILIZATION IV,0,108933,0,3340498,{},[],[],[]
23-06-02 065258(hhmmss KST),SID MEIER CIVILIZATION IV,0,107840,0,3302501,{},[],[],[]
23-06-02 065719(hhmmss KST),SID MEIER CIVILIZATION IV,0,106928,0,3302120,{},[],[],[]
23-06-02 071202(hhmmss KST),SID MEIER CIVILIZATION IV,0,106933,0,3225798,{},[],[],[]
23-06-02 071620(hhmmss KST),SID MEIER CIVILIZATION IV,0,106054,0,3201090,{},[],[],[]
23-06-02 073103(hhmmss KST),SID MEIER CIVILIZATION IV,0,106133,0,3180157,{},[],[],[]
23-06-02 073522(hhmmss KST),SID MEIER CIVILIZATION IV,0,105941,0,3209577,{},[],[],[]
23-06-02 075007(hhmmss KST),SID MEIER CIVILIZATION IV,0,107158,0,3198789,{},[],[],[]
23-06-02 075431(hhmmss KST),SID MEIER CIVILIZATION IV,0,108828,0,3178791,{},[],[],[]
23-06-02 080932(hhmmss KST),SID MEIER CIVILIZATION IV,0,116475,0,3162350,{},[],[],[]
23-06-02 081402(hhmmss KST),SID MEIER CIVILIZATION IV,0,117677,0,3132210,{},[],[],[]
23-06-02 082902(hhmmss KST),SID MEIER CIVILIZATION IV,0,118954,0,3037852,{},[],[],[]
23-06-02 083336(hhmmss KST),SID MEIER CIVILIZATION IV,0,119299,0,3048099,{},[],[],[]
23-06-02 084833(hhmmss KST),SID MEIER CIVILIZATION IV,0,119885,0,2962618,{},[],[],[]
23-06-02 085310(hhmmss KST),SID MEIER CIVILIZATION IV,0,119910,0,2938151,{},[],[],[]
23-06-02 090816(hhmmss KST),SID MEIER CIVILIZATION IV,0,122205,0,2878678,{},[],[],[]
23-06-02 091300(hhmmss KST),SID MEIER CIVILIZATION IV,0,123552,0,2870564,{},[],[],[]
23-06-02 092757(hhmmss KST),SID MEIER CIVILIZATION IV,0,124022,0,2784106,{},[],[],[]
23-06-02 093245(hhmmss KST),SID MEIER CIVILIZATION IV,0,124395,0,2749410,{},[],[],[]
23-06-02 094742(hhmmss KST),SID MEIER CIVILIZATION IV,0,125234,0,2713761,{},[],[],[]
23-06-02 095231(hhmmss KST),SID MEIER CIVILIZATION IV,0,125115,0,2722108,{},[],[],[]
23-06-02 100734(hhmmss KST),SID MEIER CIVILIZATION IV,0,126615,0,2644952,{},[],[],[]
23-06-02 101230(hhmmss KST),SID MEIER CIVILIZATION IV,0,127280,0,2643948,{},[],[],[]
23-06-02 102731(hhmmss KST),SID MEIER CIVILIZATION IV,0,127438,0,2587973,{},[],[],[]
23-06-02 103225(hhmmss KST),SID MEIER CIVILIZATION IV,0,127758,0,2587861,{},[],[],[]
23-06-02 105218(hhmmss KST),SID MEIER CIVILIZATION IV,0,127361,0,2542696,{},[],[],[]
23-06-02 110715(hhmmss KST),SID MEIER CIVILIZATION IV,0,127000,0,2550556,{},[],[],[]
23-06-02 111212(hhmmss KST),SID MEIER CIVILIZATION IV,0,126882,0,2494574,{},[],[],[]
23-06-02 112706(hhmmss KST),SID MEIER CIVILIZATION IV,0,125907,0,2489161,{},[],[],[]
23-06-02 113202(hhmmss KST),SID MEIER CIVILIZATION IV,0,125751,0,2483140,{},[],[],[]
23-06-02 114700(hhmmss KST),SID MEIER CIVILIZATION IV,0,123780,0,2441989,{},[],[],[]
23-06-02 115147(hhmmss KST),SID MEIER CIVILIZATION IV,0,122845,0,2437616,{},[],[],[]
23-06-02 120701(hhmmss KST),SID MEIER CIVILIZATION IV,0,120376,0,2444908,{},[],[],[]
23-06-02 121138(hhmmss KST),SID MEIER CIVILIZATION IV,0,119543,0,2435632,{},[],[],[]
23-06-02 122706(hhmmss KST),SID MEIER CIVILIZATION IV,0,116229,0,2372821,{},[],[],[]
23-06-02 123154(hhmmss KST),SID MEIER CIVILIZATION IV,0,115854,0,2376169,{},[],[],[]
23-06-02 124625(hhmmss KST),SID MEIER CIVILIZATION IV,0,113000,0,2317889,{},[],[],[]
23-06-02 125113(hhmmss KST),SID MEIER CIVILIZATION IV,0,112111,0,2303844,{},[],[],[]
23-06-02 130538(hhmmss KST),SID MEIER CIVILIZATION IV,0,109707,0,2251143,{},[],[],[]
23-06-02 131019(hhmmss KST),SID MEIER CIVILIZATION IV,0,108418,0,2206004,{},[],[],[]
23-06-02 132440(hhmmss KST),SID MEIER CIVILIZATION IV,0,105406,0,2136130,{},[],[],[]
23-06-02 132948(hhmmss KST),SID MEIER CIVILIZATION IV,0,103785,0,2112753,{},[],[],[]
23-06-02 134330(hhmmss KST),SID MEIER CIVILIZATION IV,0,101012,0,2061706,{},[],[],[]
23-06-02 134836(hhmmss KST),SID MEIER CIVILIZATION IV,0,100007,0,2037811,{},[],[],[]
23-06-02 140212(hhmmss KST),SID MEIER CIVILIZATION IV,0,96398,0,1964677,{},[],[],[]
23-06-02 140713(hhmmss KST),SID MEIER CIVILIZATION IV,0,94817,0,1962234,{},[],[],[]
23-06-02 142053(hhmmss KST),SID MEIER CIVILIZATION IV,0,91596,0,1904324,{},[],[],[]
23-06-02 142541(hhmmss KST),SID MEIER CIVILIZATION IV,0,90433,0,1890546,{},[],[],[]
23-06-02 143927(hhmmss KST),SID MEIER CIVILIZATION IV,0,86880,0,1855313,{},[],[],[]
23-06-02 144428(hhmmss KST),SID MEIER CIVILIZATION IV,0,85873,0,1840312,{},[],[],[]
23-06-02 145748(hhmmss KST),SID MEIER CIVILIZATION IV,0,82891,0,1790497,{},[],[],[]
23-06-02 150251(hhmmss KST),SID MEIER CIVILIZATION IV,0,81894,0,1780950,{},[],[],[]
23-06-02 151554(hhmmss KST),SID MEIER CIVILIZATION IV,0,78870,0,1742822,{},[],[],[]
23-06-02 152053(hhmmss KST),SID MEIER CIVILIZATION IV,0,77569,0,1724291,{},[],[],[]
23-06-02 153413(hhmmss KST),SID MEIER CIVILIZATION IV,0,74360,0,1664837,{},[],[],[]
23-06-02 153852(hhmmss KST),SID MEIER CIVILIZATION IV,0,73844,0,1646709,{},[],[],[]
23-06-02 155200(hhmmss KST),SID MEIER CIVILIZATION IV,0,71220,0,1628476,{},[],[],[]
23-06-02 155640(hhmmss KST),SID MEIER CIVILIZATION IV,0,70901,0,1626437,{},[],[],[]
23-06-02 160944(hhmmss KST),SID MEIER CIVILIZATION IV,0,68550,0,1578482,{},[],[],[]
23-06-02 161417(hhmmss KST),SID MEIER CIVILIZATION IV,0,67575,0,1577971,{},[],[],[]
23-06-02 162713(hhmmss KST),SID MEIER CIVILIZATION IV,0,65566,0,1588605,{},[],[],[]
23-06-02 163144(hhmmss KST),SID MEIER CIVILIZATION IV,0,65119,0,1589723,{},[],[],[]
23-06-02 164441(hhmmss KST),SID MEIER CIVILIZATION IV,0,63509,0,1589096,{},[],[],[]
23-06-02 164915(hhmmss KST),SID MEIER CIVILIZATION IV,0,62646,0,1597017,{},[],[],[]
23-06-02 170201(hhmmss KST),SID MEIER CIVILIZATION IV,0,61662,0,1557551,{},[],[],[]
23-06-02 170636(hhmmss KST),SID MEIER CIVILIZATION IV,0,61403,0,1550304,{},[],[],[]
23-06-02 171917(hhmmss KST),SID MEIER CIVILIZATION IV,0,60212,0,1560921,{},[],[],[]
23-06-02 172357(hhmmss KST),SID MEIER CIVILIZATION IV,0,59782,0,1569673,{},[],[],[]
23-06-02 173632(hhmmss KST),SID MEIER CIVILIZATION IV,0,58885,0,1561325,{},[],[],[]
23-06-02 174110(hhmmss KST),SID MEIER CIVILIZATION IV,0,58618,0,1560894,{},[],[],[]
23-06-02 175342(hhmmss KST),SID MEIER CIVILIZATION IV,0,57928,0,1574349,{},[],[],[]
23-06-02 175819(hhmmss KST),SID MEIER CIVILIZATION IV,0,57516,0,1589611,{},[],[],[]
23-06-02 181051(hhmmss KST),SID MEIER CIVILIZATION IV,0,57366,0,1546834,{},[],[],[]
23-06-02 181527(hhmmss KST),SID MEIER CIVILIZATION IV,0,56798,0,1544352,{},[],[],[]
23-06-02 182759(hhmmss KST),SID MEIER CIVILIZATION IV,0,56208,0,1595873,{},[],[],[]
23-06-02 183242(hhmmss KST),SID MEIER CIVILIZATION IV,0,56330,0,1618436,{},[],[],[]
23-06-02 184515(hhmmss KST),SID MEIER CIVILIZATION IV,0,55735,0,1633649,{},[],[],[]
23-06-02 184948(hhmmss KST),SID MEIER CIVILIZATION IV,0,55815,0,1625312,{},[],[],[]
23-06-02 190227(hhmmss KST),SID MEIER CIVILIZATION IV,0,56049,0,1682076,{},[],[],[]
23-06-02 190656(hhmmss KST),SID MEIER CIVILIZATION IV,0,56320,0,1664546,{},[],[],[]
23-06-02 191936(hhmmss KST),SID MEIER CIVILIZATION IV,0,56294,0,1688280,{},[],[],[]
23-06-02 192403(hhmmss KST),SID MEIER CIVILIZATION IV,0,56125,0,1694627,{},[],[],[]
23-06-02 193645(hhmmss KST),SID MEIER CIVILIZATION IV,0,56748,0,1718074,{},[],[],[]
23-06-02 194113(hhmmss KST),SID MEIER CIVILIZATION IV,0,56752,0,1745530,{},[],[],[]
23-06-02 195358(hhmmss KST),SID MEIER CIVILIZATION IV,0,57516,0,1781826,{},[],[],[]
23-06-02 195827(hhmmss KST),SID MEIER CIVILIZATION IV,0,58101,0,1797353,{},[],[],[]
23-06-02 201113(hhmmss KST),SID MEIER CIVILIZATION IV,0,59219,0,1844184,{},[],[],[]
23-06-02 201546(hhmmss KST),SID MEIER CIVILIZATION IV,0,60360,0,1850958,{},[],[],[]
23-06-02 202834(hhmmss KST),SID MEIER CIVILIZATION IV,0,61240,0,1907823,{},[],[],[]
23-06-02 203306(hhmmss KST),SID MEIER CIVILIZATION IV,0,61529,0,1924461,{},[],[],[]
23-06-02 204601(hhmmss KST),SID MEIER CIVILIZATION IV,0,63183,0,1980936,{},[],[],[]
23-06-02 205035(hhmmss KST),SID MEIER CIVILIZATION IV,0,63969,0,1999153,{},[],[],[]
23-06-02 210337(hhmmss KST),SID MEIER CIVILIZATION IV,1,66813,2,2048290,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 210810(hhmmss KST),SID MEIER CIVILIZATION IV,1,67096,2,2067960,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 212119(hhmmss KST),SID MEIER CIVILIZATION IV,1,69339,1,2104341,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 212555(hhmmss KST),SID MEIER CIVILIZATION IV,1,70464,3,2124295,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 213911(hhmmss KST),SID MEIER CIVILIZATION IV,1,72951,1,2178065,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 214350(hhmmss KST),SID MEIER CIVILIZATION IV,1,74131,1,2144183,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 215706(hhmmss KST),SID MEIER CIVILIZATION IV,1,75979,1,2229228,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 220152(hhmmss KST),SID MEIER CIVILIZATION IV,1,77897,1,2274149,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 221512(hhmmss KST),SID MEIER CIVILIZATION IV,2,80330,2,2328922,"{""en"":2}","['thechaps_tv', 'lookskindabad']","['thechaps_tv', 'LooksKindaBad']","['18Civs', 'BtS', 'Chaps', 'English', 'HappyGamer', 'HugeMap', 'Marbles', 'Monarch', 'NormalSpeed', 'RandomScriptMap', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 222001(hhmmss KST),SID MEIER CIVILIZATION IV,2,81739,1,2378414,"{""en"":2}","['thechaps_tv', 'lookskindabad']","['thechaps_tv', 'LooksKindaBad']","['18Civs', 'BtS', 'Chaps', 'English', 'HappyGamer', 'HugeMap', 'Marbles', 'Monarch', 'NormalSpeed', 'RandomScriptMap', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 223334(hhmmss KST),SID MEIER CIVILIZATION IV,1,83845,0,2434926,"{""en"":1}",['lookskindabad'],['LooksKindaBad'],"['18Civs', 'BtS', 'HugeMap', 'Monarch', 'NormalSpeed', 'RandomScriptMap']"
23-06-02 223824(hhmmss KST),SID MEIER CIVILIZATION IV,2,84384,1,2451360,"{""en"":2}","['thechaps_tv', 'lookskindabad']","['thechaps_tv', 'LooksKindaBad']","['18Civs', 'BtS', 'Chaps', 'English', 'HappyGamer', 'HugeMap', 'Marbles', 'Monarch', 'NormalSpeed', 'RandomScriptMap', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 225153(hhmmss KST),SID MEIER CIVILIZATION IV,2,86846,1,2474002,"{""en"":2}","['thechaps_tv', 'lookskindabad']","['thechaps_tv', 'LooksKindaBad']","['18Civs', 'BtS', 'Chaps', 'English', 'HappyGamer', 'HugeMap', 'Marbles', 'Monarch', 'NormalSpeed', 'RandomScriptMap', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 225648(hhmmss KST),SID MEIER CIVILIZATION IV,2,87502,2,2500046,"{""en"":2}","['thechaps_tv', 'lookskindabad']","['thechaps_tv', 'LooksKindaBad']","['18Civs', 'BtS', 'Chaps', 'English', 'HappyGamer', 'HugeMap', 'Marbles', 'Monarch', 'NormalSpeed', 'RandomScriptMap', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 231021(hhmmss KST),SID MEIER CIVILIZATION IV,1,89699,1,2550638,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 231517(hhmmss KST),SID MEIER CIVILIZATION IV,1,90432,2,2593745,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 232852(hhmmss KST),SID MEIER CIVILIZATION IV,1,92203,2,2592174,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 233351(hhmmss KST),SID MEIER CIVILIZATION IV,1,92826,1,2631163,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 234726(hhmmss KST),SID MEIER CIVILIZATION IV,1,94026,1,2651795,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-02 235226(hhmmss KST),SID MEIER CIVILIZATION IV,1,94355,2,2664224,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-03 000607(hhmmss KST),SID MEIER CIVILIZATION IV,1,96029,3,2685779,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-03 001108(hhmmss KST),SID MEIER CIVILIZATION IV,1,96525,2,2684498,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-03 002450(hhmmss KST),SID MEIER CIVILIZATION IV,1,97748,2,2769252,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
23-06-03 002953(hhmmss KST),SID MEIER CIVILIZATION IV,1,98262,1,2829358,"{""en"":1}",['thechaps_tv'],['thechaps_tv'],"['Chaps', 'English', 'HappyGamer', 'Marbles', 'janis', 'janissary', 'ottoman', 'sarry', 'woke']"
