DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 131019(hhmmss KST),AGE OF EMPIRES,2,108418,9,2206004,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 132440(hhmmss KST),AGE OF EMPIRES,2,105406,10,2136130,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 132948(hhmmss KST),AGE OF EMPIRES,2,103785,11,2112753,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 134330(hhmmss KST),AGE OF EMPIRES,2,101012,13,2061706,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 134836(hhmmss KST),AGE OF EMPIRES,2,100007,9,2037811,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 140212(hhmmss KST),AGE OF EMPIRES,2,96398,9,1964677,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 140713(hhmmss KST),AGE OF EMPIRES,3,94817,8,1962234,"{""es"":1,""ko"":1,""zh"":1}","['hotchinz_', 'aoerobot', 'mmagic32']","['HotChinz_', 'aoerobot', 'Mmagic32']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 142053(hhmmss KST),AGE OF EMPIRES,3,91596,7,1904324,"{""es"":1,""zh"":1,""ko"":1}","['hotchinz_', 'mmagic32', 'aoerobot']","['HotChinz_', 'Mmagic32', 'aoerobot']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 142541(hhmmss KST),AGE OF EMPIRES,3,90433,9,1890546,"{""es"":1,""zh"":1,""ko"":1}","['hotchinz_', 'mmagic32', 'aoerobot']","['HotChinz_', 'Mmagic32', 'aoerobot']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 143927(hhmmss KST),AGE OF EMPIRES,3,86880,10,1855313,"{""es"":1,""zh"":1,""ko"":1}","['hotchinz_', 'mmagic32', 'aoerobot']","['HotChinz_', 'Mmagic32', 'aoerobot']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 144428(hhmmss KST),AGE OF EMPIRES,3,85873,10,1840312,"{""es"":1,""zh"":1,""ko"":1}","['hotchinz_', 'mmagic32', 'aoerobot']","['HotChinz_', 'Mmagic32', 'aoerobot']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 145748(hhmmss KST),AGE OF EMPIRES,3,82891,8,1790497,"{""es"":1,""zh"":1,""ko"":1}","['hotchinz_', 'mmagic32', 'aoerobot']","['HotChinz_', 'Mmagic32', 'aoerobot']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 150251(hhmmss KST),AGE OF EMPIRES,3,81894,10,1780950,"{""es"":1,""ko"":1,""zh"":1}","['hotchinz_', 'aoerobot', 'mmagic32']","['HotChinz_', 'aoerobot', 'Mmagic32']","['Español', 'español', 'mexico', '中文', '困難模式', '手殘', '新手', '드롭활성화됨', '한국어']"
23-06-02 151554(hhmmss KST),AGE OF EMPIRES,2,78870,8,1742822,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 152053(hhmmss KST),AGE OF EMPIRES,2,77569,9,1724291,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 153413(hhmmss KST),AGE OF EMPIRES,2,74360,10,1664837,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
23-06-02 153852(hhmmss KST),AGE OF EMPIRES,2,73844,10,1646709,"{""es"":1,""ko"":1}","['hotchinz_', 'aoerobot']","['HotChinz_', 'aoerobot']","['Español', 'español', 'mexico', '드롭활성화됨', '한국어']"
