DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 171609(hhmmss KST),AGE OF WONDERS 4,3,50466,8,1170271,"{""en"":2,""ja"":1}","['hyori_lee', 'boinboingaming', 'varkvarkvark']","['Hyori_Lee', 'BoinBoinGaming', '上の空']","['4X', 'AFK', 'Absent', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 173058(hhmmss KST),AGE OF WONDERS 4,4,49566,12,1206755,"{""en"":3,""ja"":1}","['hyori_lee', 'boinboingaming', 'varkvarkvark', 'bexork']","['Hyori_Lee', 'BoinBoinGaming', '上の空', 'bexork']","['4X', 'AFK', 'Absent', 'Artist', 'Chatty', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 173300(hhmmss KST),AGE OF WONDERS 4,4,49405,12,1207261,"{""en"":3,""ja"":1}","['hyori_lee', 'boinboingaming', 'bexork', 'varkvarkvark']","['Hyori_Lee', 'BoinBoinGaming', 'bexork', '上の空']","['4X', 'AFK', 'Absent', 'Artist', 'Chatty', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 174749(hhmmss KST),AGE OF WONDERS 4,4,48711,11,1192453,"{""en"":3,""ja"":1}","['hyori_lee', 'boinboingaming', 'bexork', 'varkvarkvark']","['Hyori_Lee', 'BoinBoinGaming', 'bexork', '上の空']","['4X', 'AFK', 'Absent', 'Artist', 'Chatty', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 174949(hhmmss KST),AGE OF WONDERS 4,3,48508,9,1191605,"{""en"":3}","['hyori_lee', 'boinboingaming', 'bexork']","['Hyori_Lee', 'BoinBoinGaming', 'bexork']","['4X', 'AFK', 'Absent', 'Artist', 'Chatty', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'PTSDSurvivor', 'Roleplay', 'SoftwareEngineering', 'Tattoos', 'Vtuber', 'noobgamer', 'slime', 'strategygames']"
23-06-01 180437(hhmmss KST),AGE OF WONDERS 4,3,48230,12,1227030,"{""en"":2,""ja"":1}","['boinboingaming', 'hyori_lee', 'varkvarkvark']","['BoinBoinGaming', 'Hyori_Lee', '上の空']","['4X', 'AFK', 'Absent', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 180637(hhmmss KST),AGE OF WONDERS 4,3,48091,12,1222759,"{""en"":2,""ja"":1}","['hyori_lee', 'boinboingaming', 'varkvarkvark']","['Hyori_Lee', 'BoinBoinGaming', '上の空']","['4X', 'AFK', 'Absent', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 182124(hhmmss KST),AGE OF WONDERS 4,3,47643,13,1200370,"{""en"":2,""ja"":1}","['hyori_lee', 'boinboingaming', 'varkvarkvark']","['Hyori_Lee', 'BoinBoinGaming', '上の空']","['4X', 'AFK', 'Absent', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'Vtuber', 'noobgamer', 'slime', 'strategygames', '日本語']"
23-06-01 182324(hhmmss KST),AGE OF WONDERS 4,4,47533,32,1202358,"{""en"":2,""ru"":1,""ja"":1}","['holy_pashtet', 'hyori_lee', 'boinboingaming', 'varkvarkvark']","['holy_pashtet', 'Hyori_Lee', 'BoinBoinGaming', '上の空']","['4X', 'AFK', 'Absent', 'English', 'FirstlPlaythrough', 'LetsPlay', 'NoCam', 'NoMic', 'Vtuber', 'noobgamer', 'slime', 'strategygames', 'Русский', '日本語']"
23-06-01 183809(hhmmss KST),AGE OF WONDERS 4,3,47091,37,1249384,"{""ru"":1,""en"":1,""ja"":1}","['holy_pashtet', 'boinboingaming', 'varkvarkvark']","['holy_pashtet', 'BoinBoinGaming', '上の空']","['4X', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский', '日本語']"
23-06-01 184011(hhmmss KST),AGE OF WONDERS 4,3,47134,37,1248240,"{""ru"":1,""en"":1,""ja"":1}","['holy_pashtet', 'boinboingaming', 'varkvarkvark']","['holy_pashtet', 'BoinBoinGaming', '上の空']","['4X', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский', '日本語']"
23-06-01 185456(hhmmss KST),AGE OF WONDERS 4,4,47139,32,1291160,"{""ru"":2,""en"":1,""ja"":1}","['holy_pashtet', 'boinboingaming', 'andydove_', 'varkvarkvark']","['holy_pashtet', 'BoinBoinGaming', 'andydove_', '上の空']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский', '日本語']"
23-06-01 185657(hhmmss KST),AGE OF WONDERS 4,4,47184,33,1288305,"{""ru"":2,""en"":1,""ja"":1}","['holy_pashtet', 'boinboingaming', 'varkvarkvark', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', '上の空', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский', '日本語']"
23-06-01 191145(hhmmss KST),AGE OF WONDERS 4,4,47741,40,1324388,"{""ru"":2,""en"":2}","['holy_pashtet', 'boinboingaming', 'andydove_', 'sirsmokington']","['holy_pashtet', 'BoinBoinGaming', 'andydove_', 'SirSmokington']","['4X', 'EngIish', 'English', 'LetsPlay', 'MatureContent', 'Vanilla', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 191344(hhmmss KST),AGE OF WONDERS 4,3,47859,43,1337895,"{""ru"":2,""en"":1}","['holy_pashtet', 'boinboingaming', 'andydove_']","['holy_pashtet', 'BoinBoinGaming', 'andydove_']","['4X', 'EngIish', 'English', 'LetsPlay', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 192835(hhmmss KST),AGE OF WONDERS 4,3,48267,38,1385603,"{""en"":2,""ru"":1}","['holy_pashtet', 'boinboingaming', 'sirsmokington']","['holy_pashtet', 'BoinBoinGaming', 'SirSmokington']","['4X', 'English', 'LetsPlay', 'MatureContent', 'Vanilla', 'Vtuber', 'slime', 'strategygames', 'Русский']"
23-06-01 193034(hhmmss KST),AGE OF WONDERS 4,4,48291,40,1383806,"{""ru"":2,""en"":2}","['holy_pashtet', 'boinboingaming', 'andydove_', 'sirsmokington']","['holy_pashtet', 'BoinBoinGaming', 'andydove_', 'SirSmokington']","['4X', 'EngIish', 'English', 'LetsPlay', 'MatureContent', 'Vanilla', 'Vtuber', 'slime', 'strategygames', 'Русский']"
