DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 185657(hhmmss KST),Europa Universalis IV,8,47184,1043,1288305,"{""en"":6,""ko"":1,""ru"":1}","['florryworry', 'xarvioto', '7thitmmk', 'yalpgg', 'jackthered1', 'priamossz1', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1']","['Florryworry', 'xarvioto', '화라락', 'YalpGG', 'JackTheRed1', 'priamossz1', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames', '멀티', '시청자참여', '한국어']"
23-06-01 191145(hhmmss KST),Europa Universalis IV,9,47741,1174,1324388,"{""en"":6,""ko"":1,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'jackthered1', '7thitmmk', 'yalpgg', 'priamossz1', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'JackTheRed1', '화라락', 'YalpGG', 'priamossz1', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames', '멀티', '시청자참여', '한국어']"
23-06-01 191344(hhmmss KST),Europa Universalis IV,9,47859,1175,1337895,"{""en"":6,""ko"":1,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'jackthered1', '7thitmmk', 'priamossz1', 'yalpgg', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'JackTheRed1', '화라락', 'priamossz1', 'YalpGG', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames', '멀티', '시청자참여', '한국어']"
23-06-01 192835(hhmmss KST),Europa Universalis IV,9,48267,1219,1385603,"{""en"":6,""ko"":1,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', '7thitmmk', 'yalpgg', 'priamossz1', 'jackthered1', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', '화라락', 'YalpGG', 'priamossz1', 'JackTheRed1', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames', '멀티', '시청자참여', '한국어']"
23-06-01 193034(hhmmss KST),Europa Universalis IV,9,48291,1221,1383806,"{""en"":6,""ko"":1,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', '7thitmmk', 'yalpgg', 'jackthered1', 'priamossz1', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', '화라락', 'YalpGG', 'JackTheRed1', 'priamossz1', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames', '멀티', '시청자참여', '한국어']"
23-06-01 194524(hhmmss KST),Europa Universalis IV,8,48805,1327,1436602,"{""en"":6,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'yalpgg', 'priamossz1', 'jackthered1', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'YalpGG', 'priamossz1', 'JackTheRed1', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames']"
23-06-01 194725(hhmmss KST),Europa Universalis IV,8,48813,1326,1451833,"{""en"":6,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'yalpgg', 'priamossz1', 'jackthered1', 'hurtynoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'YalpGG', 'priamossz1', 'JackTheRed1', 'HurtyNoob', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Ranked', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames']"
23-06-01 200224(hhmmss KST),Europa Universalis IV,9,50093,1378,1467920,"{""en"":7,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'yalpgg', 'jackthered1', 'priamossz1', 'hurtynoob', 'uplockk', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'YalpGG', 'JackTheRed1', 'priamossz1', 'HurtyNoob', 'uplockk', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Modded', 'Ranked', 'Roleplay', 'Variety', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames']"
23-06-01 200424(hhmmss KST),Europa Universalis IV,9,50382,1414,1457780,"{""en"":7,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'priamossz1', 'yalpgg', 'jackthered1', 'hurtynoob', 'uplockk', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'priamossz1', 'YalpGG', 'JackTheRed1', 'HurtyNoob', 'uplockk', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Modded', 'Ranked', 'Roleplay', 'Variety', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames']"
23-06-01 201926(hhmmss KST),Europa Universalis IV,7,51612,1471,1501929,"{""en"":5,""ru"":1,""hu"":1}","['florryworry', 'xarvioto', 'priamossz1', 'hurtynoob', 'uplockk', 'rrrrrrrrrrrrrrrrrrrrr1', 'metalrider']","['Florryworry', 'xarvioto', 'priamossz1', 'HurtyNoob', 'uplockk', 'rrrrrrrrrrrrrrrrrrrrr1', 'Metalrider']","['12HourChallenge', 'BackseatingaIIowed', 'ChallengeRun', 'Competitive', 'English', 'ExtraLife', 'MORDHAU', 'Magyar', 'Modded', 'Ranked', 'Roleplay', 'Variety', 'achievement', 'allblue', 'chattingwithviewers', 'civ', 'dota2', 'eu4', 'gaming', 'grandstrategygame', 'ironman', 'r', 'rrrrrrrrrrrrrrrrrrrrr1', 'stoneisland', 'videogames']"
