DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-01 142744(hhmmss KST),AGE OF EMPIRES II,37,78255,585,1545835,"{""en"":18,""es"":18,""pt"":1}","['mogu', 'lobodelanieve', 'rivuxtv', 'savvyempire', 'jammin_aoe', 'srelemao', '1ron_chef', 'absolutehabibi', 'saymyname2909', 'marthynaoe', 'hasande_', 'ninjababykiller', 'spawn_mx', 'brandonzackey', 'astronoise_', 'avicii_aoe91_', 'twilightskyline', 'aoegirl', 'dansanti', 'lechugasb', 'brucefuchstv', 'mottti_', 'djwookie87', 'pcgplague123', 'booman2307', 'tinysh0e000', 'pandemoniumtripp', 'mr_aguacatee', 'eldeinimeiniac', 'enrique5867', 'jetvida215', 'dorro9530', 'lloris_arzate12', 'extracxzz', 'leandrovai', 'wolfofnj03', 'elcomandanteyorch']","['mogu', 'LobodeLaNieve', 'RivuxTV', 'SavvyEmpire', 'JaMMiN_AoE', 'SrElemao', '1ron_chef', 'absoluteHabibi', 'saymyname2909', 'MarthynAOE', 'HasanDE_', 'NinjaBabyKiller', 'SpAwN_Mx', 'BrandonZackey', 'astronoise_', 'avicii_Aoe91_', 'TwilightSkyline', 'AoEGirl', 'dansanti', 'LechugaSB', 'BruceFuchsTV', 'Mottti_', 'DJWookie87', 'PCGPlague123', 'booman2307', 'tinysh0e000', 'PandemoniumTripp', 'mr_aguacatee', 'eldeinimeiniac', 'enrique5867', 'jetvida215', 'dorro9530', 'Lloris_Arzate12', 'Extracxzz', 'leandrovai', 'wolfofnj03', 'ElComandanteYorch']","['420', '420FriendlyStreamer', 'ARAD', 'AdultContent', 'AftonChat', 'Anime', 'BOHAM', 'BackseatGaming', 'Based', 'CoachingAllowed', 'Competitivo', 'Crinkler', 'Deboonker', 'EdgyLord', 'English', 'Español', 'FryThief', 'Gamester', 'GrandStrategy', 'IM99', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'NoBadWords', 'Noticer', 'Preguntaloquequieras', 'RTS', 'Raiding', 'Ranked', 'SleepApnea', 'Strategy', 'Vtuber', 'age', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'ama', 'anxiety', 'aoe2', 'aoegirl1000', 'battlefield1', 'bosnian', 'campaing', 'campana', 'chatty', 'chill', 'civilizaciones', 'competitive', 'day1', 'de', 'depression', 'diversion', 'elemao', 'english', 'espanol', 'estrategia', 'fallout4', 'fallout76', 'fennix', 'fortnite', 'fun', 'gameplay', 'godofwar', 'humor', 'ill', 'intermediate', 'juegosconamigos', 'justchatting', 'leagueoflegend', 'mexico', 'minecraft', 'multijugador', 'multiplayer', 'ninja', 'nopixel', 'oldschool', 'positive', 'reacciones', 'rts', 'rust', 'sleep', 'sleepstream', 'spanish', 'team', 'teamgame', 'tg', 'totalwar', 'whiterose', 'wololo', 'xbox', 'yorch']"
23-06-01 143759(hhmmss KST),AGE OF EMPIRES II,40,75785,536,1521355,"{""en"":20,""es"":18,""pt"":2}","['mogu', 'lobodelanieve', 'savvyempire', 'jammin_aoe', 'srelemao', 'saymyname2909', 'absolutehabibi', '1ron_chef', 'hasande_', 'ninjababykiller', 'marthynaoe', 'brandonzackey', 'iamalextremo_', 'going2thirstyou', 'mr_aguacatee', 'avicii_aoe91_', 'spawn_mx', 'twilightskyline', 'aoegirl', 'mottti_', 'dansanti', 'djwookie87', 'pcgplague123', 'lechugasb', 'booman2307', 'tinysh0e000', 'pandemoniumtripp', 'nachhcasla', 'eldeinimeiniac', 'enrique5867', 'jetvida215', 'daniboy_aoe', 'brucefuchstv', 'gomesbrt', 'lloris_arzate12', 'extracxzz', 'leandrovai', 'wolfofnj03', 'lilcalbottv', 'elcomandanteyorch']","['mogu', 'LobodeLaNieve', 'SavvyEmpire', 'JaMMiN_AoE', 'SrElemao', 'saymyname2909', 'absoluteHabibi', '1ron_chef', 'HasanDE_', 'NinjaBabyKiller', 'MarthynAOE', 'BrandonZackey', 'IamAlextremo_', 'Going2ThirstYou', 'mr_aguacatee', 'avicii_Aoe91_', 'SpAwN_Mx', 'TwilightSkyline', 'AoEGirl', 'Mottti_', 'dansanti', 'DJWookie87', 'PCGPlague123', 'LechugaSB', 'booman2307', 'tinysh0e000', 'PandemoniumTripp', 'NachhCasla', 'eldeinimeiniac', 'enrique5867', 'jetvida215', 'Daniboy_AOE', 'BruceFuchsTV', 'GomesBRT', 'Lloris_Arzate12', 'Extracxzz', 'leandrovai', 'wolfofnj03', 'lilcalbottv', 'ElComandanteYorch']","['420', '420FriendlyStreamer', 'ARAD', 'AdultContent', 'AftonChat', 'Anime', 'Argentina', 'BOHAM', 'BackseatGaming', 'Bake', 'Based', 'Bussy', 'CoachingAllowed', 'Competitivo', 'Crinkler', 'Deboonker', 'EdgyLord', 'English', 'Español', 'FryThief', 'Gamester', 'GrandStrategy', 'IM99', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'MancoJugando', 'NoBadWords', 'Noticer', 'Português', 'Preguntaloquequieras', 'RTS', 'Raiding', 'Ranked', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Thirst', 'USA', 'Vtuber', 'XboxSeriesX', 'age', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'alextremo', 'ama', 'anxiety', 'aoe2', 'aoegirl1000', 'battlefield1', 'bosnian', 'campaing', 'campana', 'chatty', 'chill', 'competitive', 'comunidadhispana', 'day1', 'de', 'depression', 'elemao', 'english', 'espanol', 'español', 'estrategia', 'fallout4', 'fallout76', 'fennix', 'fortnite', 'fun', 'gameplay', 'godofwar', 'humor', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'latinoamerica', 'leagueoflegend', 'mexico', 'minecraft', 'multijugador', 'multiplayer', 'ninja', 'nopixel', 'oldschool', 'positive', 'reacciones', 'rts', 'rust', 'sleep', 'sleepstream', 'spanish', 'strategy', 'team', 'teamgame', 'tg', 'totalwar', 'twitchaffiliate', 'warzone', 'whiterose', 'wololo', 'xbox', 'yorch', 'ＣＯＤ']"
23-06-01 144149(hhmmss KST),AGE OF EMPIRES II,40,74921,551,1517175,"{""en"":21,""es"":17,""pt"":2}","['mogu', 'lobodelanieve', 'savvyempire', 'jammin_aoe', 'srelemao', 'saymyname2909', 'absolutehabibi', '1ron_chef', 'marthynaoe', 'hasande_', 'spawn_mx', 'ninjababykiller', 'going2thirstyou', 'mr_aguacatee', 'brandonzackey', 'avicii_aoe91_', 'iamalextremo_', 'pcgplague123', 'twilightskyline', 'aoegirl', 'mottti_', 'zaxio369', 'dansanti', 'djwookie87', 'lechugasb', 'booman2307', 'tinysh0e000', 'cloudkicker760', 'eldeinimeiniac', 'enrique5867', 'jetvida215', 'daniboy_aoe', 'brucefuchstv', 'gomesbrt', 'lloris_arzate12', 'extracxzz', 'leandrovai', 'wolfofnj03', 'lilcalbottv', 'elcomandanteyorch']","['mogu', 'LobodeLaNieve', 'SavvyEmpire', 'JaMMiN_AoE', 'SrElemao', 'saymyname2909', 'absoluteHabibi', '1ron_chef', 'MarthynAOE', 'HasanDE_', 'SpAwN_Mx', 'NinjaBabyKiller', 'Going2ThirstYou', 'mr_aguacatee', 'BrandonZackey', 'avicii_Aoe91_', 'IamAlextremo_', 'PCGPlague123', 'TwilightSkyline', 'AoEGirl', 'Mottti_', 'zaxio369', 'dansanti', 'DJWookie87', 'LechugaSB', 'booman2307', 'tinysh0e000', 'cloudkicker760', 'eldeinimeiniac', 'enrique5867', 'jetvida215', 'Daniboy_AOE', 'BruceFuchsTV', 'GomesBRT', 'Lloris_Arzate12', 'Extracxzz', 'leandrovai', 'wolfofnj03', 'lilcalbottv', 'ElComandanteYorch']","['420', 'ARAD', 'AftonChat', 'Anime', 'BOHAM', 'BackseatGaming', 'Bake', 'Based', 'Bussy', 'CoachingAllowed', 'Competitivo', 'Crinkler', 'Deboonker', 'EdgyLord', 'English', 'Español', 'FryThief', 'Gamester', 'GrandStrategy', 'IM99', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'NoBadWords', 'Noticer', 'Português', 'Preguntaloquequieras', 'RTS', 'Raiding', 'Ranked', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Thirst', 'USA', 'Vtuber', 'XboxSeriesX', 'age', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'alextremo', 'ama', 'anxiety', 'aoe2', 'aoegirl1000', 'battlefield1', 'bosnian', 'campaing', 'campana', 'chatty', 'chill', 'competitive', 'comunidadhispana', 'de', 'depression', 'elemao', 'english', 'espanol', 'español', 'estrategia', 'fallout4', 'fallout76', 'fennix', 'fortnite', 'fun', 'gameplay', 'godofwar', 'humor', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'latinoamerica', 'leagueoflegend', 'mexico', 'minecraft', 'multijugador', 'multiplayer', 'ninja', 'nopixel', 'positive', 'reacciones', 'rts', 'rust', 'sleep', 'sleepstream', 'spanish', 'strategy', 'team', 'teamgame', 'tg', 'totalwar', 'twitchaffiliate', 'warzone', 'whiterose', 'wololo', 'xbox', 'yorch']"
23-06-01 150100(hhmmss KST),AGE OF EMPIRES II,36,70208,539,1435906,"{""en"":18,""es"":17,""pt"":1}","['mogu', 'lobodelanieve', 'srelemao', 'savvyempire', 'jammin_aoe', '1ron_chef', 'saymyname2909', 'bcallery24', 'marthynaoe', 'hasande_', 'ninjababykiller', 'mr_aguacatee', 'iamalextremo_', 'going2thirstyou', 'brandonzackey', 'aoegirl', 'pcgplague123', 'avicii_aoe91_', 'dansanti', 'twilightskyline', 'eldeinimeiniac', 'dreamcl_aoe', 'mottti_', 'zaxio369', 'lechugasb', 'tinysh0e000', 'enrique5867', 'jetvida215', 'daniboy_aoe', 'brucefuchstv', 'lloris_arzate12', 'extracxzz', 'leandrovai', 'wolfofnj03', 'lilcalbottv', 'elcomandanteyorch']","['mogu', 'LobodeLaNieve', 'SrElemao', 'SavvyEmpire', 'JaMMiN_AoE', '1ron_chef', 'saymyname2909', 'BCallery24', 'MarthynAOE', 'HasanDE_', 'NinjaBabyKiller', 'mr_aguacatee', 'IamAlextremo_', 'Going2ThirstYou', 'BrandonZackey', 'AoEGirl', 'PCGPlague123', 'avicii_Aoe91_', 'dansanti', 'TwilightSkyline', 'eldeinimeiniac', 'dreamcl_aoe', 'Mottti_', 'zaxio369', 'LechugaSB', 'tinysh0e000', 'enrique5867', 'jetvida215', 'Daniboy_AOE', 'BruceFuchsTV', 'Lloris_Arzate12', 'Extracxzz', 'leandrovai', 'wolfofnj03', 'lilcalbottv', 'ElComandanteYorch']","['420', 'AMA', 'ARAD', 'AftonChat', 'Anime', 'BOHAM', 'BackseatGaming', 'Bake', 'Based', 'Bussy', 'CoachingAllowed', 'Competitivo', 'Crinkler', 'Deboonker', 'Depression', 'EdgyLord', 'English', 'Español', 'FryThief', 'Gamester', 'IM99', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LGBTQIAPLUS', 'LetsGo', 'MentalHealth', 'NoBadWords', 'Noticer', 'Preguntaloquequieras', 'RTS', 'Raiding', 'Ranked', 'SafeSpace', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Thirst', 'USA', 'Vtuber', 'XboxSeriesX', 'age', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'alextremo', 'aoe2', 'aoegirl1000', 'battlefield1', 'bosnian', 'campaing', 'campana', 'chatty', 'chill', 'competitive', 'competitivo', 'comunidadhispana', 'de', 'elemao', 'english', 'espanol', 'español', 'estrategia', 'fallout4', 'fallout76', 'fennix', 'fortnite', 'fun', 'gameplay', 'godofwar', 'humor', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'latinoamerica', 'leagueoflegend', 'mexico', 'minecraft', 'multijugador', 'multiplayer', 'ninja', 'nopixel', 'positive', 'reacciones', 'rts', 'rust', 'sleep', 'sleepstream', 'spanish', 'strategy', 'team', 'teamgame', 'tg', 'totalwar', 'twitchaffiliate', 'warzone', 'whiterose', 'wololo', 'xbox', 'yorch']"
23-06-01 151830(hhmmss KST),AGE OF EMPIRES II,34,66227,555,1365723,"{""es"":18,""en"":16}","['mogu', 'lobodelanieve', 'savvyempire', 'srelemao', 'jammin_aoe', '1ron_chef', 'saymyname2909', 'bcallery24', 'marthynaoe', 'iamalextremo_', 'hasande_', 'mr_aguacatee', 'ninjababykiller', 'going2thirstyou', 'dreamcl_aoe', 'avicii_aoe91_', 'brandonzackey', 'twilightskyline', 'mottti_', 'dansanti', 'lechugasb', 'embers1000', 'tinysh0e000', 'eldeinimeiniac', 'jetvida215', 'elcomandanteyorch', 'itevixtrem', 'manochi19', 'lloris_arzate12', 'extracxzz', 'leandrovai', 'wolfofnj03', 'bernychal', 'lilcalbottv']","['mogu', 'LobodeLaNieve', 'SavvyEmpire', 'SrElemao', 'JaMMiN_AoE', '1ron_chef', 'saymyname2909', 'BCallery24', 'MarthynAOE', 'IamAlextremo_', 'HasanDE_', 'mr_aguacatee', 'NinjaBabyKiller', 'Going2ThirstYou', 'dreamcl_aoe', 'avicii_Aoe91_', 'BrandonZackey', 'TwilightSkyline', 'Mottti_', 'dansanti', 'LechugaSB', 'Embers1000', 'tinysh0e000', 'eldeinimeiniac', 'jetvida215', 'ElComandanteYorch', 'itevixtrem', 'manochi19', 'Lloris_Arzate12', 'Extracxzz', 'leandrovai', 'wolfofnj03', 'bernychal', 'lilcalbottv']","['420', 'AMA', 'ARAD', 'AftonChat', 'Anime', 'BOHAM', 'BackseatGaming', 'Bake', 'Based', 'BattleArenas', 'Bussy', 'CoachingAllowed', 'Competitivo', 'Crinkler', 'Deboonker', 'Depression', 'EdgyLord', 'English', 'Español', 'EvilCharacters', 'FryThief', 'Gamester', 'IM99', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LGBTQIAPLUS', 'LetsGo', 'MMA', 'MentalHealth', 'NoBadWords', 'Noticer', 'Preguntaloquequieras', 'R6', 'RTS', 'Raiding', 'Ranked', 'SafeSpace', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Thirst', 'USA', 'Vtuber', 'XboxSeriesX', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'alextremo', 'aoe2', 'bosnian', 'campaing', 'campana', 'chatty', 'chill', 'competitive', 'competitivo', 'comunidadhispana', 'elemao', 'english', 'espanol', 'español', 'estrategia', 'fennix', 'fortnite', 'fun', 'gameplay', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'latinoamerica', 'leagueoflegend', 'mexico', 'minecraft', 'multijugador', 'multiplayer', 'ninja', 'nopixel', 'positive', 'proplayer', 'reacciones', 'rts', 'rust', 'sleep', 'sleepstream', 'spanish', 'strategy', 'team', 'teamgame', 'twitchaffiliate', 'warzone', 'wololo', 'xbox', 'yorch']"
23-06-01 153554(hhmmss KST),AGE OF EMPIRES II,28,63363,404,1309148,"{""es"":15,""en"":13}","['mogu', 'srelemao', 'savvyempire', 'jammin_aoe', 'iamalextremo_', '1ron_chef', 'dreamcl_aoe', 'lelouch_aoe', 'mr_aguacatee', 'ninjababykiller', 'going2thirstyou', 'brandonzackey', 'dansanti', 'mottti_', 'lechugasb', 'embers1000', 'bernychal', 'tinysh0e000', 'lilcalbottv', 'eldeinimeiniac', 'avicii_aoe91_', 'jetvida215', 'ticci_toby67', 'itevixtrem', 'manochi19', 'extracxzz', 'leandrovai', 'wolfofnj03']","['mogu', 'SrElemao', 'SavvyEmpire', 'JaMMiN_AoE', 'IamAlextremo_', '1ron_chef', 'dreamcl_aoe', 'lelouch_aoe', 'mr_aguacatee', 'NinjaBabyKiller', 'Going2ThirstYou', 'BrandonZackey', 'dansanti', 'Mottti_', 'LechugaSB', 'Embers1000', 'bernychal', 'tinysh0e000', 'lilcalbottv', 'eldeinimeiniac', 'avicii_Aoe91_', 'jetvida215', 'ticci_toby67', 'itevixtrem', 'manochi19', 'Extracxzz', 'leandrovai', 'wolfofnj03']","['420', 'Anime', 'BackseatGaming', 'Bake', 'Based', 'BattleArenas', 'Bussy', 'CoachingAllowed', 'Competitivo', 'EdgyLord', 'English', 'Español', 'EvilCharacters', 'FryThief', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'MMA', 'Preguntaloquequieras', 'R6', 'RTS', 'Raiding', 'Ranked', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Thirst', 'USA', 'Vtuber', 'Xbox', 'XboxSeriesX', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'alextremo', 'anime', 'chatty', 'chill', 'competitive', 'competitivo', 'comunidadhispana', 'elemao', 'english', 'español', 'estrategia', 'fortnite', 'fun', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'kpop', 'latinoamerica', 'leagueoflegend', 'minecraft', 'multiplayer', 'music', 'musica', 'ninja', 'nopixel', 'peliculas', 'peru', 'playingwithhviewers', 'proplayer', 'reacciones', 'reggaeton', 'rts', 'rust', 'sleep', 'sleepstream', 'strategy', 'team', 'teamgame', 'twitchaffiliate', 'warzone', 'wololo', 'xbox']"
23-06-01 155310(hhmmss KST),AGE OF EMPIRES II,26,60244,408,1256378,"{""es"":14,""en"":11,""zh"":1}","['mogu', 'savvyempire', 'srelemao', 'iamalextremo_', 'jammin_aoe', '1ron_chef', 'lelouch_aoe', 'dreamcl_aoe', 'ninjababykiller', 'mr_aguacatee', 'going2thirstyou', 'gerald_livee', 'avicii_aoe91_', 'mottti_', 'dansanti', 'embers1000', 'pairlos', 'bernychal', 'tinysh0e000', 'lilcalbottv', 'tiredcavalry', 'manochi19', 'extracxzz', 'leandrovai', 'wolfofnj03', 'a26700454']","['mogu', 'SavvyEmpire', 'SrElemao', 'IamAlextremo_', 'JaMMiN_AoE', '1ron_chef', 'lelouch_aoe', 'dreamcl_aoe', 'NinjaBabyKiller', 'mr_aguacatee', 'Going2ThirstYou', 'Gerald_livee', 'avicii_Aoe91_', 'Mottti_', 'dansanti', 'Embers1000', 'Pairlos', 'bernychal', 'tinysh0e000', 'lilcalbottv', 'tiredcavalry', 'manochi19', 'Extracxzz', 'leandrovai', 'wolfofnj03', '戀凝月']","['420', 'Anime', 'Artetradicional', 'BackseatGaming', 'Bake', 'Based', 'BattleArenas', 'Bussy', 'Charla', 'Chill', 'CoachingAllowed', 'Competitivo', 'Diseñográfico', 'EdgyLord', 'English', 'Español', 'EvilCharacters', 'FryThief', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'MMA', 'PodcastStreamer', 'Preguntaloquequieras', 'R6', 'RTS', 'Raiding', 'Ranked', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Thirst', 'Torneo', 'Türkçe', 'USA', 'Vtuber', 'XboxSeriesX', 'agefofempires2DE', 'ageofempires', 'ageofempires2', 'alextremo', 'anime', 'chatty', 'chefstreamer', 'chill', 'competitive', 'competitivo', 'comunidadhispana', 'elemao', 'english', 'español', 'estrategia', 'fortnite', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'kpop', 'latinoamerica', 'leagueoflegend', 'minecraft', 'multiplayer', 'music', 'musica', 'ninja', 'nopixel', 'pasandolobien', 'peliculas', 'peru', 'podcast', 'podcastespañol', 'proplayer', 'reacciones', 'reggaeton', 'rts', 'rust', 'sleep', 'sleepstream', 'strategy', 'team', 'teamgame', 'temascomplejos', 'twitchaffiliate', 'warzone', '中文']"
23-06-01 162336(hhmmss KST),AGE OF EMPIRES II,31,55734,494,1219460,"{""en"":16,""es"":12,""cs"":1,""fr"":1,""zh"":1}","['mogu', 'savvyempire', 'srelemao', 'iamalextremo_', 'aranee007', 'grathwrang', 'lelouch_aoe', 'dreamcl_aoe', 'saymyname2909', 'jammin_aoe', 'vakortv', 'ninjababykiller', 'mr_aguacatee', 'going2thirstyou', 'dansanti', 'gerald_livee', 'mottti_', 'matutinont', 'avicii_aoe91_', 'wolfofnj03', 'a26700454', 'kerpoaoe', 'pairlos', 'embers1000', 'tinysh0e000', 'lilcalbottv', 'tiredcavalry', 'jetvida215', 'vkjuanjose55', 'shiderplays', 'kingmeech319']","['mogu', 'SavvyEmpire', 'SrElemao', 'IamAlextremo_', 'Aranee007', 'Grathwrang', 'lelouch_aoe', 'dreamcl_aoe', 'saymyname2909', 'JaMMiN_AoE', 'vakortv', 'NinjaBabyKiller', 'mr_aguacatee', 'Going2ThirstYou', 'dansanti', 'Gerald_livee', 'Mottti_', 'MatutinoNT', 'avicii_Aoe91_', 'wolfofnj03', '戀凝月', 'kerpoaoe', 'Pairlos', 'Embers1000', 'tinysh0e000', 'lilcalbottv', 'tiredcavalry', 'jetvida215', 'vkjuanjose55', 'Shiderplays', 'kingmeech319']","['420', 'AMA', 'AOE', 'Anime', 'Artetradicional', 'Australia', 'BackseatGaming', 'Bake', 'Based', 'BattleArenas', 'Bussy', 'Canada', 'Charla', 'Chill', 'CoachingAllowed', 'Competitive', 'Competitivo', 'Diseñográfico', 'Divkavtanku', 'EdgyLord', 'English', 'Español', 'EvilCharacters', 'FryThief', 'Funny', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'MMA', 'NewZealand', 'PlayingWithViewers', 'PodcastStreamer', 'Preguntaloquequieras', 'RTS', 'Raiding', 'Ranked', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Tanky', 'Thirst', 'Torneo', 'Türkçe', 'USA', 'Učímsehru', 'VoiceActing', 'Vtuber', 'Xbox', 'XboxSeriesX', 'agefofempires2DE', 'ageof', 'ageofempires', 'ageofempires2', 'alextremo', 'anime', 'aoe', 'aoe2', 'backseatingallowed', 'beard', 'casting', 'chatty', 'chefstreamer', 'chill', 'competition', 'competitive', 'competitivo', 'comunidadhispana', 'drops', 'elemao', 'english', 'español', 'estrategia', 'expeni', 'forfun', 'fortnite', 'fr', 'francais', 'ill', 'intermediate', 'juegosdeestrategia', 'justchatting', 'kerpo', 'kiwi', 'kpop', 'latinoamerica', 'leagueoflegend', 'memes', 'minecraft', 'multiplayer', 'music', 'musica', 'ninja', 'nopixel', 'pasandolobien', 'peliculas', 'peru', 'podcast', 'podcastespañol', 'reacciones', 'reggaeton', 'rts', 'rust', 'sleep', 'sleepstream', 'soutěž', 'str', 'strategie', 'strategy', 'strateji', 'team', 'teamgame', 'temascomplejos', 'twitchaffiliate', 'warzone', 'Čeština', '中文']"
23-06-01 164052(hhmmss KST),AGE OF EMPIRES II,28,53865,427,1226182,"{""en"":14,""es"":9,""zh"":3,""cs"":1,""fr"":1}","['savvyempire', 'srelemao', 'woofwofflech', 'grathwrang', 'aranee007', 'iamalextremo_', 'jammin_aoe', 'lelouch_aoe', 'vakortv', 'saymyname2909', 'shiderplays', 'mr_aguacatee', 'kerpoaoe', 'ninjababykiller', 'going2thirstyou', 'dansanti', 'gerald_livee', 'matutinont', 'wolfofnj03', 'embers1000', 'tinysh0e000', 'avicii_aoe91_', 'tiredcavalry', 'jetvida215', 'kingmeech319', 'vkjuanjose55', 'a26700454', 'g913godragon']","['SavvyEmpire', 'SrElemao', '嗚夫沃夫', 'Grathwrang', 'Aranee007', 'IamAlextremo_', 'JaMMiN_AoE', 'lelouch_aoe', 'vakortv', 'saymyname2909', 'Shiderplays', 'mr_aguacatee', 'kerpoaoe', 'NinjaBabyKiller', 'Going2ThirstYou', 'dansanti', 'Gerald_livee', 'MatutinoNT', 'wolfofnj03', 'Embers1000', 'tinysh0e000', 'avicii_Aoe91_', 'tiredcavalry', 'jetvida215', 'kingmeech319', 'vkjuanjose55', '戀凝月', 'g913godragon']","['420', 'AMA', 'AOE', 'Australia', 'BackseatGaming', 'Bake', 'BattleArenas', 'Bussy', 'Canada', 'CoachingAllowed', 'Competitive', 'Competitivo', 'Divkavtanku', 'English', 'Español', 'EvilCharacters', 'Funny', 'Insomnia', 'JuegoDeGrupo', 'JugadoresPrincipiantes', 'JugarConEspectadores', 'LetsGo', 'MMA', 'NewZealand', 'PlayingWithViewers', 'PodcastStreamer', 'Preguntaloquequieras', 'RTS', 'Raiding', 'Ranked', 'SavageNation', 'Shake', 'SleepApnea', 'Spaghetti', 'Strategy', 'Tanky', 'Thirst', 'Türkçe', 'USA', 'Učímsehru', 'VoiceActing', 'Vtuber', 'Xbox', 'XboxSeriesX', 'agefofempires2DE', 'ageof', 'ageofempires', 'ageofempires2', 'alextremo', 'anime', 'aoe', 'aoe2', 'backseatingallowed', 'beard', 'casting', 'chatty', 'chill', 'competition', 'competitive', 'comunidadhispana', 'drops', 'elemao', 'english', 'español', 'estrategia', 'expeni', 'forfun', 'fortnite', 'fr', 'francais', 'intermediate', 'juegosdeestrategia', 'justchatting', 'kerpo', 'kiwi', 'kpop', 'latinoamerica', 'leagueoflegend', 'memes', 'minecraft', 'multiplayer', 'music', 'musica', 'ninja', 'nopixel', 'pasandolobien', 'peliculas', 'peru', 'podcast', 'podcastespañol', 'reacciones', 'reggaeton', 'rts', 'rust', 'sleep', 'sleepstream', 'soutěž', 'str', 'strategie', 'strategy', 'strateji', 'team', 'teamgame', 'temascomplejos', 'Čeština', '中文', '個人勢', '台灣', '尼沃結婚']"
