DateTime,Players
2023-05-17 05:40:00,590.0
2023-05-17 05:50:00,596.0
2023-05-17 06:00:00,581.0
2023-05-17 06:10:00,565.0
2023-05-17 06:20:00,559.0
2023-05-17 06:30:00,558.0
2023-05-17 06:40:00,564.0
2023-05-17 06:50:00,585.0
2023-05-17 07:00:00,584.0
2023-05-17 07:10:00,586.0
2023-05-17 07:20:00,595.0
2023-05-17 07:30:00,602.0
2023-05-17 07:40:00,594.0
2023-05-17 07:50:00,592.0
2023-05-17 08:00:00,601.0
2023-05-17 08:10:00,603.0
2023-05-17 08:20:00,593.0
2023-05-17 08:30:00,591.0
2023-05-17 08:40:00,598.0
2023-05-17 08:50:00,605.0
2023-05-17 09:00:00,599.0
2023-05-17 09:10:00,594.0
2023-05-17 09:20:00,607.0
2023-05-17 09:30:00,622.0
2023-05-17 09:40:00,636.0
2023-05-17 09:50:00,626.0
2023-05-17 10:00:00,638.0
2023-05-17 10:10:00,649.0
2023-05-17 10:20:00,673.0
2023-05-17 10:30:00,695.0
2023-05-17 10:40:00,693.0
2023-05-17 10:50:00,712.0
2023-05-17 11:00:00,719.0
2023-05-17 11:10:00,710.0
2023-05-17 11:20:00,702.0
2023-05-17 11:30:00,700.0
2023-05-17 11:40:00,706.0
2023-05-17 11:50:00,721.0
2023-05-17 12:00:00,728.0
2023-05-17 12:10:00,733.0
2023-05-17 12:20:00,756.0
2023-05-17 12:30:00,751.0
2023-05-17 12:40:00,780.0
2023-05-17 12:50:00,774.0
2023-05-17 13:00:00,767.0
2023-05-17 13:10:00,759.0
2023-05-17 13:20:00,780.0
2023-05-17 13:30:00,784.0
2023-05-17 13:40:00,798.0
2023-05-17 13:50:00,819.0
2023-05-17 14:00:00,820.0
2023-05-17 14:10:00,823.0
2023-05-17 14:20:00,847.0
2023-05-17 14:30:00,874.0
2023-05-17 14:40:00,887.0
2023-05-17 14:50:00,909.0
2023-05-17 15:00:00,932.0
2023-05-17 15:10:00,940.0
2023-05-17 15:20:00,946.0
2023-05-17 15:30:00,979.0
2023-05-17 15:40:00,988.0
2023-05-17 15:50:00,1020.0
2023-05-17 16:00:00,1034.0
2023-05-17 16:10:00,1038.0
2023-05-17 16:20:00,1042.0
2023-05-17 16:30:00,1042.0
2023-05-17 16:40:00,1063.0
2023-05-17 16:50:00,1081.0
2023-05-17 17:00:00,1101.0
2023-05-17 17:10:00,1138.0
2023-05-17 17:20:00,1157.0
2023-05-17 17:30:00,1183.0
2023-05-17 17:40:00,1209.0
2023-05-17 17:50:00,1255.0
2023-05-17 18:00:00,1284.0
2023-05-17 18:10:00,1315.0
2023-05-17 18:20:00,1309.0
2023-05-17 18:30:00,1340.0
2023-05-17 18:40:00,1366.0
2023-05-17 18:50:00,1435.0
2023-05-17 19:00:00,1427.0
2023-05-17 19:10:00,1418.0
2023-05-17 19:20:00,1418.0
2023-05-17 19:30:00,1437.0
2023-05-17 19:40:00,1462.0
2023-05-17 19:50:00,1474.0
2023-05-17 20:00:00,1455.0
2023-05-17 20:10:00,1480.0
2023-05-17 20:20:00,1469.0
2023-05-17 20:30:00,1437.0
2023-05-17 20:40:00,1418.0
2023-05-17 20:50:00,1395.0
2023-05-17 21:00:00,1384.0
2023-05-17 21:10:00,1381.0
2023-05-17 21:20:00,1350.0
2023-05-17 21:30:00,1316.0
2023-05-17 21:40:00,1252.0
2023-05-17 21:50:00,1210.0
2023-05-17 22:00:00,1163.0
2023-05-17 22:10:00,1156.0
2023-05-17 22:20:00,1110.0
2023-05-17 22:30:00,1092.0
2023-05-17 22:40:00,1044.0
2023-05-17 22:50:00,1016.0
2023-05-17 23:00:00,986.0
2023-05-17 23:10:00,945.0
2023-05-17 23:20:00,913.0
2023-05-17 23:30:00,883.0
2023-05-17 23:40:00,852.0
2023-05-17 23:50:00,841.0
2023-05-18 00:00:00,839.0
2023-05-18 00:10:00,815.0
2023-05-18 00:20:00,810.0
2023-05-18 00:30:00,807.0
2023-05-18 00:40:00,796.0
