"DateTime","Users","Users Trend","In-Game"
"2023-05-17 21:50:00",21727524,23079900,5510169
"2023-05-17 22:00:00",21451962,23078904,5402318
"2023-05-17 22:10:00",21190370,23077680,5302486
"2023-05-17 22:20:00",20966296,23076195,5218953
"2023-05-17 22:30:00",20730653,23074516,5124273
"2023-05-17 22:40:00",20529153,23072916,5048694
"2023-05-17 22:50:00",20344921,23071093,4980508
"2023-05-17 23:00:00",20176216,23069276,4901464
"2023-05-17 23:10:00",19986937,23067348,4816006
"2023-05-17 23:20:00",19867097,23065519,4767035
"2023-05-17 23:30:00",19747115,23063598,4721416
"2023-05-17 23:40:00",19662193,23061738,4685547
"2023-05-17 23:50:00",19611031,23059921,4657864
"2023-05-18 00:00:00",19574845,23057711,4607051
"2023-05-18 00:10:00",19546298,23055794,4575276
"2023-05-18 00:20:00",19562802,23054361,4572657
"2023-05-18 00:30:00",19604823,23053147,4578280
"2023-05-18 00:40:00",19640348,23051913,4586118
"2023-05-18 00:50:00",19674752,23050775,4595518
"2023-05-18 01:00:00",19719975,23049721,4596217
"2023-05-18 01:10:00",19756661,23048776,4610423
"2023-05-18 01:20:00",19790350,23047836,4627065
"2023-05-18 01:30:00",19806913,23048718,4637982
"2023-05-18 01:40:00",19823757,23049676,4648744
"2023-05-18 01:50:00",19844375,23050677,4656816
"2023-05-18 02:00:00",19855911,23051768,4658133
"2023-05-18 02:10:00",19855831,23052930,4663080
"2023-05-18 02:20:00",19848492,23054214,4665497
"2023-05-18 02:30:00",19843956,23055689,4669434
"2023-05-18 02:40:00",19816647,23057207,4670753
"2023-05-18 02:50:00",19776426,23058824,4668053
"2023-05-18 03:00:00",19685463,23060555,4657679
"2023-05-18 03:10:00",19597575,23062604,4635164
"2023-05-18 03:20:00",19522157,23064731,4612909
"2023-05-18 03:30:00",19441637,23066825,4580270
"2023-05-18 03:40:00",19368769,23069006,4550394
"2023-05-18 03:50:00",19325974,23071194,4526331
"2023-05-18 04:00:00",19307214,23073444,4500367
"2023-05-18 04:10:00",19329704,23075743,4490472
"2023-05-18 04:20:00",19385410,23078016,4512883
"2023-05-18 04:30:00",19402790,23080362,4532911
"2023-05-18 04:40:00",19399235,23082714,4546696
"2023-05-18 04:50:00",19366600,23085089,4548079
"2023-05-18 05:00:00",19316642,23087608,4536648
"2023-05-18 05:10:00",19213070,23090180,4506886
"2023-05-18 05:20:00",19119978,23092905,4481472
"2023-05-18 05:30:00",19049969,23095833,4451416
"2023-05-18 05:40:00",18996702,23098739,4431239
"2023-05-18 05:50:00",18959726,23101817,4409556
"2023-05-18 06:00:00",18970312,23104928,4389709
"2023-05-18 06:10:00",19015785,23108142,4401650
"2023-05-18 06:20:00",19076964,23111504,4429686
"2023-05-18 06:30:00",19144335,23114863,4443535
"2023-05-18 06:40:00",19223483,23118331,4465884
"2023-05-18 06:50:00",19309895,23121840,4491430
"2023-05-18 07:00:00",19416158,23125383,4514769
"2023-05-18 07:10:00",19536652,23128615,4553978
"2023-05-18 07:20:00",19656313,23131844,4594348
"2023-05-18 07:30:00",19800206,23135161,4641383
"2023-05-18 07:40:00",19952288,23138152,4698569
"2023-05-18 07:50:00",20126695,23141010,4758496
"2023-05-18 08:00:00",20321284,23143941,4821923
"2023-05-18 08:10:00",20475208,23146676,4853083
"2023-05-18 08:20:00",20677314,23149533,4924276
"2023-05-18 08:30:00",20866189,23152332,4987865
"2023-05-18 08:40:00",21078508,23155092,5052967
"2023-05-18 08:50:00",21279800,23157685,5109580
"2023-05-18 09:00:00",21418738,23160072,5146186
"2023-05-18 09:10:00",21624530,23162690,5191943
"2023-05-18 09:20:00",21818422,23165207,5233542
"2023-05-18 09:30:00",21998659,23167651,5275059
"2023-05-18 09:40:00",22196734,23169979,5320570
