"DateTime","Users","Users Trend","In-Game"
"2023-05-29 22:40:00",21389219,23331922,5257947
"2023-05-29 22:50:00",21191230,23315208,5192120
"2023-05-29 23:00:00",21001495,23300444,5120022
"2023-05-29 23:10:00",20813955,23286900,5049628
"2023-05-29 23:20:00",20675968,23274309,5006107
"2023-05-29 23:30:00",20515045,23262313,4964219
"2023-05-29 23:40:00",20444048,23251232,4938181
"2023-05-29 23:50:00",20396029,23240527,4914774
"2023-05-30 00:00:00",20375509,23230204,4886802
"2023-05-30 00:10:00",20352159,23220588,4870042
"2023-05-30 00:20:00",20358342,23212152,4860351
"2023-05-30 00:30:00",20394310,23204827,4853577
"2023-05-30 00:40:00",20432584,23198137,4850970
"2023-05-30 00:50:00",20470842,23191822,4852393
"2023-05-30 01:00:00",20512991,23185665,4850247
"2023-05-30 01:10:00",20548128,23179778,4855200
"2023-05-30 01:20:00",20588010,23174004,4865625
"2023-05-30 01:30:00",20601458,23168354,4875879
"2023-05-30 01:40:00",20618499,23162791,4879730
"2023-05-30 01:50:00",20639620,23157324,4883245
"2023-05-30 02:00:00",20640851,23151921,4872884
"2023-05-30 02:10:00",20642752,23146634,4873063
"2023-05-30 02:20:00",20649404,23141450,4885041
"2023-05-30 02:30:00",20645411,23136376,4891279
"2023-05-30 02:40:00",20617463,23131333,4891609
"2023-05-30 02:50:00",20552993,23126367,4894706
"2023-05-30 03:00:00",20478367,23121052,4886408
"2023-05-30 03:10:00",20378626,23115884,4850808
"2023-05-30 03:20:00",20297895,23110601,4818053
"2023-05-30 03:30:00",20217621,23105379,4782610
"2023-05-30 03:40:00",20137575,23100192,4742674
"2023-05-30 03:50:00",20084465,23095080,4711660
"2023-05-30 04:00:00",20060158,23090036,4678978
"2023-05-30 04:10:00",20070410,23085018,4662147
"2023-05-30 04:20:00",20102370,23080079,4669608
"2023-05-30 04:30:00",20102084,23075273,4672265
"2023-05-30 04:40:00",20084448,23070569,4665409
"2023-05-30 04:50:00",20042597,23065979,4659677
